Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3lCbsHaN1wCxyDzcNN2x4N,"48R2gYdPKtfnfKAzhSVPUx,7n3wAgh1j3RRbxYzfZTQDF","Si Me Tomo Una Cerveza","Si Me Tomo una Cerveza","Migrantes,Alico",2020-11-07,182198,71,spotify:user:,1970-01-01T00:00:00Z,"cumbia pop",0.721,0.612,1,-6.899,0,0.0563,0.186,0,0.156,0.86,85.081,4
6lX6l7OuA3qrnIRfdsr0dw,"1TA5sGRlKUJXBN4ZyJuDIX,14zUHaJZo1mnYtn6IBRaRP,1pQWsZQehhS4wavwh7Fnxd","Medallo","Hecho En Medellín","Blessd,Justin Quiles,Lenny Tavárez",2021-10-27,233453,76,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,urbano latino,trap latino,trap argentino",0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,4
41oY4WCTj5kccfesTVFnvN,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","Tarot","Un Verano Sin Ti","Bad Bunny,Jhayco",2022-05-06,237894,83,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,4
1FlL8ycld6uVDDyhV7P5FA,"1mcTU81TzQhprhouKaTkpq","Cúrame","VICE VERSA","Rauw Alejandro",2021-12-10,164705,80,spotify:user:,1970-01-01T00:00:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,4
4HzqWEdAbzcVFDv0pvxV4w,"1r4hJ1h58CWwUQe3MxPuau","Sobrio","Sobrio","Maluma",2021-07-08,201180,76,spotify:user:,1970-01-01T00:00:00Z,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,0.631,177.998,4
1wcE84DVQUF16xudVFzezL,"2wkoKEfS6dXwThbyTnZWFU,1DxLCyH42yaHKGK3cl5bvG","Mal Acostumbrao - con Maria Becerra","Mal Acostumbrao (con Maria Becerra)","Mau y Ricky,Maria Becerra",2021-09-02,190405,66,spotify:user:,1970-01-01T00:00:00Z,"latin pop,pop venezolano,reggaeton,urbano latino,pop argentino",0.86,0.516,6,-5.518,0,0.145,0.0616,0,0.0791,0.591,98.005,4
4r9jkMEnArtWGH2rL2FZl0,"4q3ewBCX7sLwd24euuV69X","A Tu Merced","YHLQMDLG","Bad Bunny",2020-02-29,175918,80,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4
7iqOIHHEmu6Vhw25GgQ2eA,"1vyhD5VmyZ7KMfW5gqLgo5,77ziqFxp5gaInVrF2lj4ht","Una Nota","JOSE","J Balvin,Sech",2021-09-10,170760,66,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,panamanian pop",0.662,0.788,3,-4.55,0,0.205,0.0191,0,0.0559,0.711,179.876,4
0XpMTExp5q4nLZZZ3msDGn,"1i8SpTcr7yvPOmcqrbnVXY","La Funka","La Funka","Ozuna",2021-09-12,198827,57,spotify:user:,1970-01-01T00:00:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.802,0.757,4,-5.733,1,0.0465,0.162,0.000533,0.129,0.869,123.01,4
2JJSGhPpATm8lXeYjD95fw,"4EEZg8R3dxbTCCQ1DVWtHg","Desvelado","Desvelado","Bobby Pulido",1995-01-01,221226,78,spotify:user:,1970-01-01T00:00:00Z,"banda,grupera,musica mexicana,norteno,tejano",0.676,0.618,6,-8.987,0,0.046,0.0361,0,0.199,0.899,173.955,4
2TH65lNHgvLxCKXM3apjxI,"4q3ewBCX7sLwd24euuV69X,0GM7qgcRCORpGnfcN2tCiB","Callaita","Callaita","Bad Bunny,Tainy",2019-05-31,250533,77,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino,pop reggaeton",0.61,0.624,2,-4.773,1,0.309,0.6,0.00000212,0.243,0.244,176.169,4
2C2TGgFzrTRIOdQS1vUN5h,"1vyhD5VmyZ7KMfW5gqLgo5","Ginza","Energía","J Balvin",2016-06-24,171093,74,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.73,0.809,5,-6.406,0,0.0876,0.208,0.0013,0.0804,0.825,101.965,4
00szcRmgqJGtqrfIUYkM1h,"4bw2Am3p9ji3mYsXNXtQcd,1r4hJ1h58CWwUQe3MxPuau","Más De La Una","El Amor En Los Tiempos Del Perreo","Piso 21,Maluma",2021-03-18,236731,55,spotify:user:,1970-01-01T00:00:00Z,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.605,0.8,10,-3.018,1,0.312,0.518,0.000128,0.0763,0.732,92.284,4
62vDrkBEyJYEOFj1ScBqM7,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7","Sin Pijama","MALA SANTA","Becky G,NATTI NATASHA",2019-10-18,190160,70,spotify:user:,1970-01-01T00:00:00Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.788,0.745,11,-4.417,0,0.0448,0.352,0.0000456,0.0973,0.79,94.002,4
5Eax0qFko2dh7Rl2lYs3bx,"4q3ewBCX7sLwd24euuV69X","Efecto","Un Verano Sin Ti","Bad Bunny",2022-05-06,213061,87,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.801,0.475,7,-8.797,0,0.0516,0.141,0.0000173,0.0639,0.234,98.047,4
46j76ZoimljoNL55h26U70,"5FxD8fkQZ6KcsSYupDVoSO","En El Olvido","Ivory","Omar Apollo",2022-04-08,146786,52,spotify:user:,1970-01-01T00:00:00Z,"bedroom pop,bedroom soul",0.632,0.198,7,-9.281,1,0.041,0.809,0,0.111,0.72,171.353,3
1yoMvmasuxZfqHEipJhRbp,"1r4hJ1h58CWwUQe3MxPuau","Hawái","PAPI JUANCHO","Maluma",2020-08-21,199112,80,spotify:user:,1970-01-01T00:00:00Z,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.783,0.727,6,-3.454,0,0.389,0.185,0.0000246,0.0626,0.558,180.067,4
46GsFW8AFIvi8TUDlYRlXR,"3MHaV05u0io8fQbZ2XPtlC,1DxLCyH42yaHKGK3cl5bvG","Te Espero","Te Espero","Prince Royce,Maria Becerra",2022-03-03,246850,70,spotify:user:,1970-01-01T00:00:00Z,"bachata,latin hip hop,latin pop,urbano latino,pop argentino",0.733,0.689,10,-5.083,0,0.0307,0.345,0,0.0429,0.828,126.943,4
2AY1UAimvTqjJC8vDJsOyy,"4obzFoKoKRHIphyHzJ35G3,4q3ewBCX7sLwd24euuV69X","Mayores","MALA SANTA","Becky G,Bad Bunny",2019-10-18,203186,75,spotify:user:,1970-01-01T00:00:00Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.745,0.836,5,-4.336,0,0.0444,0.145,0.00314,0.116,0.874,96.993,4
3AEZUABDXNtecAOSC1qTfo,"0eecdvMrqBftK0M1VKhaF4","Reggaetón Lento (Bailemos)","Primera Cita","CNCO",2016-08-26,222560,75,spotify:user:,1970-01-01T00:00:00Z,"boy band,latin pop,reggaeton,urbano latino",0.761,0.838,4,-3.073,0,0.0502,0.4,0,0.176,0.71,93.974,4
5RAIMjdrCEjpjaR5tBATXU,"1r4hJ1h58CWwUQe3MxPuau,7a0XAaPaK2aDSqa8p3QnC7,1mcTU81TzQhprhouKaTkpq,2T1aUibqR2QC2sINIDQOAK,64aJYyrXljOodnUG6jvhRD,1TtXnWcUs0FCkaZDPGYHdf","Aloha","Aloha (feat. Darell, Mambo Kingz & Dj Luian)","Maluma,Beéle,Rauw Alejandro,Mambo Kingz,DJ Luian,Darell",2021-03-05,241659,70,spotify:user:,1970-01-01T00:00:00Z,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino,puerto rican pop,reggaeton flow,latin hip hop",0.807,0.712,1,-5.757,1,0.1,0.532,0.0000237,0.163,0.792,100.004,4
5EfZefiHsjFNmXbN7DdU8C,"0l8RtvcBMjeOqfgRSVo2d6","Te Vas","Motor Y Motivo","Grupo 5",2005-01-31,226162,60,spotify:user:,1970-01-01T00:00:00Z,"cumbia peruana",0.763,0.709,2,-4.815,0,0.0317,0.0947,0,0.278,0.706,98.975,4
2NMjggapJcXXM7WccGEBUO,"4q3ewBCX7sLwd24euuV69X","Enséñame a Bailar","Un Verano Sin Ti","Bad Bunny",2022-05-06,176000,78,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.81,0.789,8,-5.08,1,0.0846,0.191,0.0000108,0.467,0.77,105.009,4
0wkr4KqObqC55h4U9wqwKn,"1i8SpTcr7yvPOmcqrbnVXY,4VMYDCV2IEDYJArk749S6m","No Se Da Cuenta","ENOC","Ozuna,Daddy Yankee",2020-09-04,231733,56,spotify:user:,1970-01-01T00:00:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino,latin hip hop",0.811,0.753,1,-3.95,0,0.0403,0.138,0,0.253,0.519,91.98,4
78QcVmzxS0wIwuC2rpAauI,"1mcTU81TzQhprhouKaTkpq,37BIBvfliXJpSgn10yQUJM","2/Catorce","VICE VERSA","Rauw Alejandro,Mr. Naisgai",2021-12-10,205714,71,spotify:user:,1970-01-01T00:00:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.768,0.56,3,-3.497,1,0.0859,0.709,0.000791,0.115,0.372,112.084,3
7k4t7uLgtOxPwTpFmtJNTY,"790FomKkXshlbRYZFtlgla,0hCNtLu0JehylgoiP8L4Gh","Tusa","Tusa","KAROL G,Nicki Minaj",2019-11-07,200960,78,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,hip pop,pop,queens hip hop,rap",0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4
4gzsuuZypVbxs0Af1LSZyB,"0GM7qgcRCORpGnfcN2tCiB,4q3ewBCX7sLwd24euuV69X,2QWIScpFDNxmS6ZEMIUvgm","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Tainy,Bad Bunny,Julieta Venegas",2021-10-05,207301,78,spotify:user:,1970-01-01T00:00:00Z,"pop reggaeton,reggaeton,trap latino,urbano latino,cantautora mexicana,latin alternative,latin pop,latin rock,rock en espanol",0.639,0.703,4,-6.33,0,0.0794,0.0889,0.00000178,0.0865,0.138,169.888,4
4yVO0wOhXsZC1RuPgHP524,"0vR2qb8m9WHeZ5ByCbimq2,1r4hJ1h58CWwUQe3MxPuau","Amigos Con Derechos","Ahora","Reik,Maluma",2019-05-31,227480,74,spotify:user:,1970-01-01T00:00:00Z,"latin arena pop,latin pop,mexican pop,reggaeton,urbano latino,reggaeton colombiano,trap latino",0.678,0.806,1,-3.334,1,0.0648,0.0464,0,0.0673,0.614,183.984,4
20ChN6ZWJ2yhuXcE6SKHDM,"1DxLCyH42yaHKGK3cl5bvG,4obzFoKoKRHIphyHzJ35G3","Wow Wow (feat. Becky G)","Wow Wow (feat. Becky G)","Maria Becerra,Becky G",2021-08-26,199772,63,spotify:user:,1970-01-01T00:00:00Z,"pop argentino,latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.744,0.679,5,-3.51,1,0.0791,0.0654,0.00429,0.0966,0.866,176.024,4
7uL1ZsdxI8l4sgEsgCmTlG,"5bSfBBCxY8QAk4Pifveisz","Entre Beso Y Beso","Calidad Y Cantidad","La Arrolladora Banda El Limón De Rene Camacho",2018-03-23,182306,72,spotify:user:,1970-01-01T00:00:00Z,"banda,musica mexicana,norteno",0.863,0.641,9,-4.543,0,0.0379,0.197,0,0.0793,0.964,129.898,4
3V8UKqhEK5zBkBb6d6ub8i,"5hdhHgpxyniooUiQVaPxQ0,1fux65HMCBvfJHqlBc4Nno,4q3ewBCX7sLwd24euuV69X,1TtXnWcUs0FCkaZDPGYHdf,1i8SpTcr7yvPOmcqrbnVXY,1SupJlEpv7RS2tPNRaHViT","Te Boté - Remix","Te Boté (Remix)","Nio Garcia,Casper Magico,Bad Bunny,Darell,Ozuna,Nicky Jam",2018-04-13,417920,78,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino,reggaeton flow,latin hip hop,puerto rican pop",0.903,0.675,11,-3.445,0,0.214,0.542,0.0000128,0.0595,0.442,96.507,4
704LUEih663hiE3CnyUrFW,"790FomKkXshlbRYZFtlgla","SEJODIOTO","SEJODIOTO","KAROL G",2021-09-21,181106,77,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,4
7iXJg4IUyrWont5YSQrbKP,"0vR2qb8m9WHeZ5ByCbimq2,1DxLCyH42yaHKGK3cl5bvG","Los Tragos","Los Tragos","Reik,Maria Becerra",2021-11-25,171000,75,spotify:user:,1970-01-01T00:00:00Z,"latin arena pop,latin pop,mexican pop,reggaeton,urbano latino,pop argentino",0.557,0.7,7,-5.024,1,0.0638,0.115,0.00000111,0.161,0.681,93.9,4
380HmhwTE2NJgawn1NwkXi,"1vyhD5VmyZ7KMfW5gqLgo5","Rojo","Colores","J Balvin",2020-03-19,150720,72,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.663,0.598,11,-4.042,1,0.17,0.193,0.0000802,0.0856,0.4,172.245,4
1dm6z1fWB0cErMszU25dy2,"4q3ewBCX7sLwd24euuV69X","Después de la Playa","Un Verano Sin Ti","Bad Bunny",2022-05-06,230400,79,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.564,0.903,5,-3.221,1,0.307,0.356,0,0.175,0.607,78.293,4
1QAdhn27qnsVDFc7ZZZ0Ag,"1i8SpTcr7yvPOmcqrbnVXY,1SupJlEpv7RS2tPNRaHViT","Haciéndolo","Aura","Ozuna,Nicky Jam",2018-08-24,232506,47,spotify:user:,1970-01-01T00:00:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino,latin hip hop",0.648,0.804,4,-4.189,0,0.0482,0.0574,0.000017,0.376,0.607,180.055,4
0EtuSDTRJYUwlPf4y6coIz,"0C8ZW7ezQVs4URX5aX7Kqx,28gNT5KBp7IjEOQoevXf9N","999 (with Camilo)","999 (with Camilo)","Selena Gomez,Camilo",2021-08-26,224168,61,spotify:user:,1970-01-01T00:00:00Z,"pop,post-teen pop,colombian pop,latin pop,latin viral pop,reggaeton colombiano",0.781,0.748,1,-4.604,1,0.242,0.105,0,0.156,0.788,149.819,4
1g4cZvi0nLeeIycd0Rkljj,"3bvfu2KAve4lPHrhEFDZna,7vXDAI8JwjW531ouMGbfcp,5LeiVcEnsZcwc133TUhJNW","La Niña de la Escuela","La Niña","Lola Indigo,TINI,Belinda",2021-07-01,204414,70,spotify:user:,1970-01-01T00:00:00Z,"latin viral pop,spanish pop,latin pop,pop argentino,latin arena pop,mexican pop",0.707,0.876,1,-1.887,1,0.0787,0.173,0.00000936,0.932,0.853,176.068,4
5kVZxyMY1gfdCLiChsfjn1,"4q3ewBCX7sLwd24euuV69X","Yo No Soy Celoso","Un Verano Sin Ti","Bad Bunny",2022-05-06,230704,76,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,4
5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E","Corazón (feat. Nego do Borel)","F.A.M.E.","Maluma,Nego do Borel",2018-05-18,184720,73,spotify:user:,1970-01-01T00:00:00Z,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino,funk carioca,funk das antigas,funk ostentacao,funk pop,sertanejo universitario",0.722,0.738,9,-6.073,0,0.247,0.328,0.0000147,0.198,0.748,198.075,4
0JcNysfWVWaMS7R6vzGB2k,"4vhNDa5ycK0ST968ek7kRr,07YUOmWljBTXwIseAUd9TW","Robarte un Beso","VIVES","Carlos Vives,Sebastian Yatra",2017-11-10,194742,77,spotify:user:,1970-01-01T00:00:00Z,"colombian pop,latin pop,vallenato,reggaeton,reggaeton colombiano,urbano latino",0.742,0.859,10,-4.942,1,0.0482,0.0824,0,0.359,0.652,95.046,4
6dmjHRIprOaIeDOk65RNdI,"4LFOoXhMhnq9U8VsZkSwxl","Fíjate Que Sí","Me Hiciste un Borracho","Edwin Luna y La Trakalosa de Monterrey",2019,204586,70,spotify:user:,1970-01-01T00:00:00Z,"banda,musica mexicana,norteno,sad sierreno",0.51,0.434,4,-4.455,1,0.0358,0.384,0,0.104,0.598,114.675,3
48AJSd42lXpicsGqcgopof,"4VMYDCV2IEDYJArk749S6m,4q3ewBCX7sLwd24euuV69X","X ÚLTIMA VEZ","LEGENDADDY","Daddy Yankee,Bad Bunny",2022-03-25,192477,77,spotify:user:,1970-01-01T00:00:00Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4
1qfoq1qvZT7VwDVeekCJ97,"0XwVARXT135rw8lyw1EeWP","De Los Besos Que Te Di","Ahora","Christian Nodal",2019-05-10,167373,77,spotify:user:,1970-01-01T00:00:00Z,"mariachi,musica mexicana,ranchera",0.504,0.503,7,-3.313,1,0.0422,0.388,0,0.0608,0.709,195.593,4
2tTmW7RDtMQtBk7m2rYeSw,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937,90,spotify:user:,1970-01-01T00:00:00Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
6rIql0inorjJoC5Fxye5e9,"1SupJlEpv7RS2tPNRaHViT,5lwmRuXgjX8xIwlnauTZIP","Fan de Tus Fotos","Infinity","Nicky Jam,Romeo Santos",2021-08-27,197647,54,spotify:user:,1970-01-01T00:00:00Z,"latin hip hop,reggaeton,trap latino,urbano latino,bachata,latin pop",0.728,0.689,7,-5.718,1,0.0725,0.293,0.0000126,0.109,0.431,170.089,4
4MzXwWMhyBbmu6hOcLVD49,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","DÁKITI","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,Jhayco",2020-11-27,205090,80,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
0cOa970mzTWAxKtltpkpLc,"7vXDAI8JwjW531ouMGbfcp,1DxLCyH42yaHKGK3cl5bvG","Miénteme","Miénteme","TINI,Maria Becerra",2021-04-29,165275,76,spotify:user:,1970-01-01T00:00:00Z,"latin pop,latin viral pop,pop argentino",0.85,0.541,2,-4.522,1,0.0674,0.161,0.00000501,0.286,0.916,92.003,4
50ZC4PM7hywH27RcCfViau,"1mcTU81TzQhprhouKaTkpq,0KPX4Ucy9dk82uj4GpKesn,1pQWsZQehhS4wavwh7Fnxd,3fZk3Gm5dN5v5yfYMQ04Bx","Elegí","Elegí","Rauw Alejandro,Dalex,Lenny Tavárez,Dímelo Flow",2020-03-26,197721,74,spotify:user:,1970-01-01T00:00:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino,r&b en espanol,trap argentino,reggaeton flow",0.824,0.631,0,-2.791,1,0.0809,0.237,0.000116,0.0531,0.678,171.965,4
6osHk3bv9DMPtcPq2Qukbn,"0ZwjmGhps2YvUMzB7ihFV8","Hablar X Skype","Hablar X Skype","Adrian Bello",2022-01-20,202439,15,spotify:user:,1970-01-01T00:00:00Z,"peruvian indie",0.697,0.603,11,-8.665,1,0.0366,0.782,0,0.0936,0.63,103.571,4
4t9a07PAghtQMRAIP9FQ7Z,"47MpMsUfWtgyIIBEFOr4FE,4VMYDCV2IEDYJArk749S6m,4q3ewBCX7sLwd24euuV69X","Soltera (Remix)","Épico","Lunay,Daddy Yankee,Bad Bunny",2019-10-25,266086,76,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton flow,trap latino,urbano latino,latin hip hop",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,4
1l77YWrGUp3qX3NS1rz7lq,"2C6i0I5RiGzDKN9IAF8reh","El Color de Tus Ojos","La Mejor Versión De Mí","Banda MS de Sergio Lizárraga",2017-04-21,202560,78,spotify:user:,1970-01-01T00:00:00Z,"banda,musica mexicana,norteno",0.765,0.339,8,-8.965,1,0.0365,0.278,0,0.131,0.864,123.95,4
5e50NiIlOc2YJIftHzoehd,"4obzFoKoKRHIphyHzJ35G3","MALA SANTA","MALA SANTA","Becky G",2019-10-18,173826,63,spotify:user:,1970-01-01T00:00:00Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,4
6Y46tOTRhkBamosyuWa6YX,"7ltDVBr6mKbRvohxheJ9h1,1Xyo4u8uXC1ZmMpatF05PJ","LA FAMA","MOTOMAMI","ROSALÍA,The Weeknd",2022-03-18,188106,79,spotify:user:,1970-01-01T00:00:00Z,"latin viral pop,pop,r&b en espanol,canadian contemporary r&b,canadian pop",0.766,0.295,0,-7.893,0,0.0464,0.947,0.0000444,0.119,0.805,136.016,4
18HOjcvTVV7W8YzBuOsAPS,"4q3ewBCX7sLwd24euuV69X","Un Verano Sin Ti","Un Verano Sin Ti","Bad Bunny",2022-05-06,148143,78,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.503,0.496,5,-9.123,0,0.0556,0.693,0,0.123,0.412,187.844,4
6VOb0Kkrd45Bp5RHYSla2J,"0vR2qb8m9WHeZ5ByCbimq2,1r4hJ1h58CWwUQe3MxPuau","Perfecta","Perfecta","Reik,Maluma",2021-05-27,174932,72,spotify:user:,1970-01-01T00:00:00Z,"latin arena pop,latin pop,mexican pop,reggaeton,urbano latino,reggaeton colombiano,trap latino",0.762,0.797,6,-2.641,1,0.107,0.11,0,0.412,0.787,81.994,4
0UuMzFglgjKnYuAmkICf1P,"1qto4hHid1P71emI6Fd8xi","La Novelita","Generation Next","Aventura",1999,244880,63,spotify:user:,1970-01-01T00:00:00Z,"bachata,bachata dominicana,latin hip hop,latin pop,tropical,urbano latino",0.822,0.564,5,-6.403,1,0.0383,0.229,0.000295,0.09,0.962,139.964,4
5Fim1gaXBgsiFfsQAfQSDS,"1SupJlEpv7RS2tPNRaHViT","Hasta el Amanecer","Fénix","Nicky Jam",2017-01-20,198706,74,spotify:user:,1970-01-01T00:00:00Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.832,0.608,6,-6.042,0,0.0385,0.282,0,0.0761,0.589,94.013,4
