Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5HCyWlXZPP0y6Gqq8TgA20,"2tIP7SsRs7vjIcLrU85W8J,1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","STAY (with Justin Bieber)","The Kid LAROI,Justin Bieber",2021-07-09,141805,86,spotify:user:nick170708%21,2021-07-15T13:37:41Z,"australian hip hop,canadian pop,pop",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
7MAibcTli4IisCtbHKrGMh,"0du5cEVh5yTK9QJze8zA0C,3jK9MiCrA42lLAdMGUZpwa,6PvvGcCY2XtUcSRld1Wilr","Leave The Door Open","Leave The Door Open","Bruno Mars,Anderson .Paak,Silk Sonic",2021-03-05,242096,26,spotify:user:nick170708%21,2021-05-18T14:45:25Z,"dance pop,pop,escape room,hip hop,indie soul,neo soul",0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,4
3YJJjQPAbDT7mGpX3WtQ9A,"7tYKF4w9nC0nq9CsPZTHyP","Good Days","Good Days","SZA",2020-12-25,279204,81,spotify:user:nick170708%21,2021-05-18T14:46:18Z,"pop,r&b,rap",0.436,0.655,1,-8.37,0,0.0583,0.499,0.0000081,0.688,0.412,121.002,4
6PQ88X9TkUIAUIZJHW2upE,"6eUKZXaKkcviH0Ku9w2n3V","Bad Habits","Bad Habits","Ed Sheeran",2021-06-25,231041,15,spotify:user:nick170708%21,2021-06-27T17:07:07Z,"pop,singer-songwriter pop,uk pop",0.808,0.897,11,-3.712,0,0.0348,0.0469,0.0000314,0.364,0.591,126.026,4
6PERP62TejQjgHu81OHxgM,"1McMsnEElThX1knmY4oliG","good 4 u","good 4 u","Olivia Rodrigo",2021-05-14,178147,24,spotify:user:nick170708%21,2021-05-18T14:57:24Z,"pop",0.556,0.661,6,-5.052,0,0.204,0.3,0,0.101,0.668,168.56,4
5Z9KJZvQzH6PFmb8SNkxuk,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ","INDUSTRY BABY (feat. Jack Harlow)","MONTERO","Lil Nas X,Jack Harlow",2021-09-17,212352,79,spotify:user:nick170708%21,2022-05-16T17:09:07Z,"lgbtq+ hip hop,deep underground hip hop,kentucky hip hop,pop rap,rap",0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,4
7hU3IHwjX150XLoTVmjD0q,"5L1lO4eRHmJ7a0Q6csE5cT","MONEY","LALISA","LISA",2021-09-10,168227,79,spotify:user:nick170708%21,2023-04-21T20:30:38Z,"k-pop",0.831,0.554,1,-9.998,0,0.218,0.161,0.0000612,0.152,0.396,140.026,4
748mdHapucXQri7IAO8yFK,"5cj0lLjcoR7YOSnhnX0Po5,7tYKF4w9nC0nq9CsPZTHyP","Kiss Me More (feat. SZA)","Kiss Me More (feat. SZA)","Doja Cat,SZA",2021-04-09,208866,79,spotify:user:nick170708%21,2021-05-18T14:46:10Z,"dance pop,pop,r&b,rap",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4
3VqeTFIvhxu3DIe4eZVzGq,"3Nrfpe0tUJi4K4DXYWgMUX","Butter","Butter","BTS",2021-05-21,164441,5,spotify:user:nick170708%21,2021-05-21T14:38:14Z,"k-pop,k-pop boy group,pop",0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0906,0.695,109.997,4
5enxwA8aAbwZbf5qCHORXi,"06HL4z0CvFAxyc27GXpf02","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Red (Taylor's Version)","Taylor Swift",2021-11-12,613026,87,spotify:user:nick170708%21,2021-12-02T00:47:43Z,"pop",0.631,0.518,0,-8.771,1,0.0303,0.274,0,0.088,0.205,93.023,4
4RVwu0g32PAqgUiJoXsdF8,"6qqNVTkY8uBg9cP3Jd7DAH","Happier Than Ever","Happier Than Ever","Billie Eilish",2021-07-30,298899,87,spotify:user:nick170708%21,2021-10-04T12:30:50Z,"art pop,pop",0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3
40iJIUlhi6renaREYGeIDS,"3TVXtAsR1Inumwj472S9r4,0Y5tJX1MQlPlqiwlOH1tJY","Fair Trade (with Travis Scott)","Certified Lover Boy","Drake,Travis Scott",2021-09-03,291175,86,spotify:user:nick170708%21,2021-09-10T01:59:42Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,slap house",0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,4
6Uj1ctrBOjOas8xZXGqKk4,"5cj0lLjcoR7YOSnhnX0Po5","Woman","Planet Her","Doja Cat",2021-06-25,172626,87,spotify:user:nick170708%21,2021-09-10T01:59:50Z,"dance pop,pop",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
3Ofmpyhv5UAQ70mENzB277,"1uU7g3DNSbsu0QjSEqZtEd","Astronaut In The Ocean","Astronaut In The Ocean","Masked Wolf",2021-01-06,132780,77,spotify:user:nick170708%21,2021-05-18T14:46:00Z,"australian hip hop",0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,4
463CkQjx2Zk1yXoBuierM9,"6M2wZ9GZgrQXHCFfjv46we,4r63FhuTkUYltbVAg5TQnk","Levitating (feat. DaBaby)","Levitating (feat. DaBaby)","Dua Lipa,DaBaby",2020-10-01,203064,75,spotify:user:nick170708%21,2021-05-18T14:45:31Z,"dance pop,pop,uk pop,hip hop,north carolina hip hop,pop rap,rap,trap",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
4fSIb4hdOQ151TILNsSEaF,"1mcTU81TzQhprhouKaTkpq","Todo De Ti","Todo De Ti","Rauw Alejandro",2021-05-20,199604,79,spotify:user:nick170708%21,2021-06-08T15:35:59Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4
0k4d5YPDr1r7FX77VdqWez,"5cj0lLjcoR7YOSnhnX0Po5,1Xyo4u8uXC1ZmMpatF05PJ","You Right","Planet Her","Doja Cat,The Weeknd",2021-06-25,186173,83,spotify:user:nick170708%21,2021-06-27T17:07:18Z,"dance pop,pop,canadian contemporary r&b,canadian pop",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
3USxtqRwSYz57Ewm6wWRMp,"4yvcSjfu4PC0CYQyLy4wSq","Heat Waves","Dreamland","Glass Animals",2020-08-07,238805,91,spotify:user:nick170708%21,2021-09-20T03:13:36Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
4u4NyuceXP7Uzh7XFJKCr1,"1uNFoZAHBGtllmzznpCI3s","Hold On","Hold On","Justin Bieber",2021-03-05,170813,71,spotify:user:nick170708%21,2021-05-18T14:48:22Z,"canadian pop,pop",0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,4
3FeVmId7tL5YN8B7R3imoM,"4gzpq5DPGxSnKTe4SA8HAU,3Nrfpe0tUJi4K4DXYWgMUX","My Universe","My Universe","Coldplay,BTS",2021-09-24,228000,81,spotify:user:nick170708%21,2021-10-04T12:30:24Z,"permanent wave,pop,k-pop,k-pop boy group",0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,4
6f3Slt0GbA2bPZlz0aIFXN,"2o5jDhtHVPhrJdv3cEQ99Z","The Business","The Business","Tiësto",2020-09-16,164000,79,spotify:user:nick170708%21,2021-05-18T14:49:47Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
10hcDov7xmcRviA8jLwEaI,"5cj0lLjcoR7YOSnhnX0Po5","Need to Know","Need to Know","Doja Cat",2021-06-11,210560,62,spotify:user:nick170708%21,2021-06-13T16:05:36Z,"dance pop,pop",0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
4pt5fDVTg5GhEvEtlz9dKk,"0lAWpj5szCSwM4rUMHYmrr","I WANNA BE YOUR SLAVE","Teatro d'ira - Vol. I","Måneskin",2021-03-19,173346,84,spotify:user:nick170708%21,2021-07-21T22:37:20Z,"indie rock italiano,italian pop",0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4
2JPLbjOn0wPCngEot2STUS,"4q3ewBCX7sLwd24euuV69X","Yonaguni","Yonaguni","Bad Bunny",2021-06-04,206710,83,spotify:user:nick170708%21,2021-06-08T15:35:17Z,"reggaeton,trap latino,urbano latino",0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4
60ynsPSSKe6O3sfwRnIBRf,"5cj0lLjcoR7YOSnhnX0Po5","Streets","Hot Pink","Doja Cat",2019-11-07,226986,84,spotify:user:nick170708%21,2021-05-18T14:46:49Z,"dance pop,pop",0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4
35mvY5S1H3J2QZyna3TFe0,"66CXWjxzNUsdJxJ2JdwvnR","positions","Positions","Ariana Grande",2020-10-30,172324,84,spotify:user:nick170708%21,2021-05-18T14:47:34Z,"pop",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,4
5CZ40GBx1sQ9agT82CLQCT,"1McMsnEElThX1knmY4oliG","traitor","SOUR","Olivia Rodrigo",2021-05-21,229226,88,spotify:user:nick170708%21,2022-08-28T19:58:38Z,"pop",0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
0lx2cLdOt3piJbcaXIV74f,"06HL4z0CvFAxyc27GXpf02","willow","evermore","Taylor Swift",2020-12-11,214706,83,spotify:user:nick170708%21,2021-05-18T14:47:49Z,"pop",0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,4
2Xr1dTzJee307rmrkt8c0g,"048LktY5zMnakWq7PTtFrz","love nwantiti (ah ah ah)","CKay The First","CKay",2019-08-30,145800,82,spotify:user:nick170708%21,2021-10-04T12:30:39Z,"afro r&b,afrobeats",0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,4
3UoULw70kMsiVXxW0L3A33,"66CXWjxzNUsdJxJ2JdwvnR","pov","Positions","Ariana Grande",2020-10-30,201882,76,spotify:user:nick170708%21,2021-05-18T14:51:47Z,"pop",0.487,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798,4
7BoobGhD4x5K96Me0hqC8Q,"26cMerAxjx9GedFt0lMDjm","Build a Bitch","Build a Bitch","Bella Poarch",2021-05-14,122772,74,spotify:user:nick170708%21,2021-06-08T15:35:41Z,"modern alternative pop",0.855,0.463,3,-7.454,1,0.0367,0.217,0.0000177,0.347,0.866,102.931,4
1XXimziG1uhM0eDNCZCrUl,"4kYSro6naA4h99UJvo89HB","Up","Up","Cardi B",2021-02-05,156944,71,spotify:user:nick170708%21,2021-05-18T14:46:05Z,"pop,rap",0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,4
4MzXwWMhyBbmu6hOcLVD49,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","DÁKITI","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,Jhayco",2020-11-27,205090,80,spotify:user:nick170708%21,2021-05-18T14:47:30Z,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
079Ey5uxL04AKPQgVQwx5h,"0C8ZW7ezQVs4URX5aX7Kqx,1mcTU81TzQhprhouKaTkpq","Baila Conmigo (with Rauw Alejandro)","Revelación - EP","Selena Gomez,Rauw Alejandro",2021-03-12,186087,71,spotify:user:nick170708%21,2021-05-18T14:47:20Z,"pop,post-teen pop,puerto rican pop,reggaeton,trap latino,urbano latino",0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,4
75MNhvTCCKsST3YqqUiU9r,"6eUKZXaKkcviH0Ku9w2n3V","Shivers","Shivers","Ed Sheeran",2021-09-13,207853,41,spotify:user:nick170708%21,2021-10-04T12:30:31Z,"pop,singer-songwriter pop,uk pop",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
3KdoeNlEN0BoAKWzaRLNZa,"163tK9Wjr9P9DmM0AVK7lm","Solar Power","Solar Power","Lorde",2021-06-10,192621,0,spotify:user:nick170708%21,2021-06-13T16:05:30Z,"art pop,metropopolis,nz pop,pop",0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,87.971,4
1diS6nkxMQc3wwC4G1j0bh,"6M2wZ9GZgrQXHCFfjv46we","We're Good","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,165506,75,spotify:user:nick170708%21,2021-05-18T14:46:43Z,"dance pop,pop,uk pop",0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,4
1EHUQesfVKwbthtNcpBi9g,"2tIP7SsRs7vjIcLrU85W8J,5YGY8feqx7naU7z4HrwZM6","WITHOUT YOU (with Miley Cyrus)","WITHOUT YOU (with Miley Cyrus)","The Kid LAROI,Miley Cyrus",2021-04-30,161384,72,spotify:user:nick170708%21,2021-05-18T14:47:02Z,"australian hip hop,pop",0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,4
1fxYz1s15pyZLsJT0Hdh1m,"757aE44tKEUQEqRuT6GnEB","late at night","late at night","Roddy Ricch",2021-06-04,174682,65,spotify:user:nick170708%21,2022-08-27T14:17:30Z,"melodic rap,rap,trap",0.643,0.403,1,-11.254,0,0.41,0.343,0,0.138,0.111,98.54,4
3J8EOeKLTLXORtWPpOU5bE,"6jGMq4yGs7aQzuGsMgVgZR,4IVAbR2w4JJNJDDRFP3E83","Calling My Phone","Destined 2 Win","Lil Tjay,6LACK",2021-04-02,205458,81,spotify:user:nick170708%21,2021-05-18T14:47:15Z,"brooklyn drill,melodic rap,nyc rap,rap,atl hip hop,r&b,trap",0.907,0.393,4,-7.636,0,0.0539,0.451,0.00000135,0.135,0.202,104.949,4
18vXApRmJSgQ6wG2ll9AOg,"6AgTAQt8XS6jRWi4sX7w49","RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,82,spotify:user:nick170708%21,2022-07-28T21:26:48Z,"chicago rap,rap",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
37Nqx7iavZpotJSDXZWbJ3,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK","Girls Want Girls (with Lil Baby)","Certified Lover Boy","Drake,Lil Baby",2021-09-03,221979,79,spotify:user:nick170708%21,2021-09-20T03:13:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,atl trap,trap",0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,4
5vGLcdRuSbUhD8ScwsGSdA,"7arQA31aZVS8yS6zUveWzb","Whoopty","Whoopty","CJ",2020-08-20,123262,73,spotify:user:nick170708%21,2021-05-18T14:48:36Z,"nyc rap",0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,4
4jPy3l0RUwlUI9T5XHBW2m,"6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS","Mood (feat. iann dior)","El Dorado","24kGoldn,iann dior",2021-03-26,140533,83,spotify:user:nick170708%21,2021-05-18T14:48:07Z,"cali rap,pop rap,melodic rap",0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
2XIc1pqjXV3Cr2BQUGNBck,"4q3ewBCX7sLwd24euuV69X,7ltDVBr6mKbRvohxheJ9h1","LA NOCHE DE ANOCHE","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,ROSALÍA",2020-11-27,203200,81,spotify:user:nick170708%21,2021-05-18T14:49:16Z,"reggaeton,trap latino,urbano latino,latin viral pop,pop,r&b en espanol",0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,4
31qCy5ZaophVA81wtlwLc4,"1uNFoZAHBGtllmzznpCI3s","Anyone","Anyone","Justin Bieber",2021-01-01,190779,73,spotify:user:nick170708%21,2021-05-18T14:46:58Z,"canadian pop,pop",0.686,0.538,2,-8.026,1,0.0345,0.181,0.00000313,0.113,0.584,115.884,4
3CeCwYWvdfXbZLXFhBrbnf,"06HL4z0CvFAxyc27GXpf02","Love Story (Taylor’s Version)","Love Story (Taylor’s Version)","Taylor Swift",2021-02-12,235766,86,spotify:user:nick170708%21,2021-05-18T14:48:31Z,"pop",0.626,0.79,2,-4.302,1,0.0311,0.135,0.00000397,0.0989,0.416,119.082,4
0E4Y1XIbs8GrAT1YqVy6dq,"6eUKZXaKkcviH0Ku9w2n3V","Afterglow","Afterglow","Ed Sheeran",2020-12-21,185486,73,spotify:user:nick170708%21,2021-05-18T14:47:40Z,"pop,singer-songwriter pop,uk pop",0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,4
1zLBsSVxETQOfINOLYvT5m,"1yxSLGMDHlW21z4YXirZDS,0EmeFodog0BfCgMzAIvKQp","GIRL LIKE ME","TRANSLATION","Black Eyed Peas,Shakira",2020-11-02,222522,73,spotify:user:nick170708%21,2021-05-18T14:48:58Z,"dance pop,pop,pop rap,colombian pop,latin pop",0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,4
7vrJn5hDSXRmdXoR30KgF1,"790FomKkXshlbRYZFtlgla","BICHOTA","BICHOTA","KAROL G",2020-10-23,178946,75,spotify:user:nick170708%21,2021-05-18T14:48:17Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4
1xK1Gg9SxG8fy2Ya373oqb,"7iK8PXO48WeuP03g8YR51W,2LmcxBak1alK1bf7d1beTr","Bandido","Bandido","Myke Towers,Juhn",2020-12-10,232853,76,spotify:user:nick170708%21,2021-05-18T14:48:46Z,"reggaeton,trap latino,urbano latino,reggaeton flow",0.713,0.617,8,-4.637,1,0.0887,0.122,0,0.0962,0.682,168.021,4
5JqZ3oqF00jkT81foAFvqg,"5YGY8feqx7naU7z4HrwZM6,6M2wZ9GZgrQXHCFfjv46we","Prisoner (feat. Dua Lipa)","Prisoner (feat. Dua Lipa)","Miley Cyrus,Dua Lipa",2020-11-20,169333,4,spotify:user:nick170708%21,2021-05-18T14:49:06Z,"pop,dance pop,uk pop",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,4
0VjIjW4GlUZAMYd2vXMi3b,"1Xyo4u8uXC1ZmMpatF05PJ","Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,92,spotify:user:nick170708%21,2021-05-18T14:49:10Z,"canadian contemporary r&b,canadian pop,pop",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,4
6fRxMU4LWwyaSSowV441IU,"04gDigrS5kc9YWfZHwBETP,181bsRPaVXVlUKXrxwZfHK","Beautiful Mistakes (feat. Megan Thee Stallion)","Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5,Megan Thee Stallion",2021-03-03,227395,30,spotify:user:nick170708%21,2021-05-18T14:49:23Z,"pop,houston rap,r&b,rap,trap queen",0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,4
54bFM56PmE4YLRnqpW6Tha,"6qqNVTkY8uBg9cP3Jd7DAH","Therefore I Am","Therefore I Am","Billie Eilish",2020-11-12,174321,75,spotify:user:nick170708%21,2021-05-18T14:49:28Z,"art pop,pop",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
3eZYOQO4UzKrUDYDghtnFw,"66CXWjxzNUsdJxJ2JdwvnR","test drive","Positions (Deluxe)","Ariana Grande",2021-02-19,122174,64,spotify:user:nick170708%21,2021-05-18T14:49:35Z,"pop",0.698,0.708,9,-4.943,0,0.0454,0.0251,0,0.124,0.322,115.036,4
02kDW379Yfd5PzW5A6vuGt,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money,Gunna,Don Toliver,NAV",2020-08-14,195428,72,spotify:user:nick170708%21,2021-05-18T14:50:01Z,"pop rap,atl hip hop,melodic rap,rap,trap,canadian hip hop,canadian trap",0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,4
6UelLqGlWMcVH1E5c4H7lY,"6KImCVD70vtIoJWnq6nGn3","Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,89,spotify:user:nick170708%21,2021-05-18T14:49:54Z,"pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
2xdwCJLfKCkat14mlgR26M,"6qqNVTkY8uBg9cP3Jd7DAH","Lost Cause","Lost Cause","Billie Eilish",2021-06-02,212496,1,spotify:user:nick170708%21,2021-06-08T15:35:29Z,"art pop,pop",0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4
3XoflnowYPFRPOh3uFvHcm,"540vIaP2JwjQb9dm3aArA4,0C8ZW7ezQVs4URX5aX7Kqx","Selfish Love (with Selena Gomez)","Selfish Love (with Selena Gomez)","DJ Snake,Selena Gomez",2021-03-04,168648,60,spotify:user:nick170708%21,2021-05-18T14:50:06Z,"edm,electronic trap,pop,pop dance,post-teen pop",0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971,4
5TnQ453LtEy08EwrIUtB1e,"0eDvMgVFoNV3TpwtrVCoTj","What You Know Bout Love","LOVE","Pop Smoke",2021-05-14,160000,0,spotify:user:nick170708%21,2021-05-18T14:50:20Z,"brooklyn drill,rap",0.584,0.547,7,-8.502,0,0.382,0.655,0.00000164,0.134,0.56,83.917,4
4saklk6nie3yiGePpBwUoc,"3Nrfpe0tUJi4K4DXYWgMUX","Dynamite","BE","BTS",2020-11-20,199053,4,spotify:user:nick170708%21,2021-05-18T14:50:27Z,"k-pop,k-pop boy group,pop",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
6cx06DFPPHchuUAcTxznu9,"6DgP9otnZw5z6daOntINxp,7uMh23xWiuR7zsNkuNcm2G","Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry,MNEK",2020-07-03,166028,80,spotify:user:nick170708%21,2021-05-18T14:50:33Z,"dance pop,pop dance,uk dance,house,uk contemporary r&b,uk pop",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
5QO79kh1waicV47BqGRL3g,"1Xyo4u8uXC1ZmMpatF05PJ","Save Your Tears","After Hours","The Weeknd",2020-03-20,215626,89,spotify:user:nick170708%21,2021-05-18T14:50:39Z,"canadian contemporary r&b,canadian pop,pop",0.68,0.826,0,-5.487,1,0.0309,0.0212,0.0000124,0.543,0.644,118.051,4
0A1hoCfMLkiAgvhWkkucJa,"181bsRPaVXVlUKXrxwZfHK","Body","Good News","Megan Thee Stallion",2020-11-20,171067,71,spotify:user:nick170708%21,2021-05-18T14:50:45Z,"houston rap,pop,r&b,rap,trap queen",0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,4
