Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3Dv1eDb0MEgF93GpLXlucZ,"5cj0lLjcoR7YOSnhnX0Po5","Say So","Hot Pink","Doja Cat",2019-11-07,237893,80,spotify:user:nick170708%21,2020-12-31T12:49:24Z,"dance pop,pop",0.787,0.673,11,-4.583,0,0.159,0.264,0.00000335,0.0904,0.779,110.962,4
6UelLqGlWMcVH1E5c4H7lY,"6KImCVD70vtIoJWnq6nGn3","Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,89,spotify:user:nick170708%21,2020-12-31T12:48:17Z,"pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
24ySl2hOPGCDcxBxFIqWBu,"1HY2Jd0NmPuamShAr6KMms,66CXWjxzNUsdJxJ2JdwvnR","Rain On Me (with Ariana Grande)","Rain On Me (with Ariana Grande)","Lady Gaga,Ariana Grande",2020-05-22,182200,74,spotify:user:nick170708%21,2020-05-22T09:57:10Z,"art pop,dance pop,pop",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,4
696DnlkuDOXcMAnKlTgXXK,"0vRvGUQVUjytro0xpb26bs","ROXANNE","ROXANNE","Arizona Zervas",2019-10-10,163636,78,spotify:user:nick170708%21,2020-12-26T10:09:15Z,"indie pop rap,pop rap,rhode island rap",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5
5RqR4ZCCKJDcBLIn4sih9l,"1XLWox9w1Yvbodui0SRhUQ","Party Girl","Party Girl","StaySolidRocky",2020-04-21,147800,73,spotify:user:nick170708%21,2020-06-24T18:14:22Z,"melodic rap",0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,4
4Oun2ylbjFKMPTiaSbbCih,"4kYSro6naA4h99UJvo89HB,181bsRPaVXVlUKXrxwZfHK","WAP (feat. Megan Thee Stallion)","WAP (feat. Megan Thee Stallion)","Cardi B,Megan Thee Stallion",2020-08-07,187541,80,spotify:user:nick170708%21,2020-12-31T12:50:13Z,"pop,rap,houston rap,r&b,trap queen",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
2rRJrJEo19S2J82BDsQ3F7,"7uaIm6Pw7xplS8Dy06V6pT","Falling","Nicotine","Trevor Daniel",2020-03-26,159381,1,spotify:user:nick170708%21,2020-12-31T12:48:28Z,"melodic rap",0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,4
4HBZA5flZLE435QTztThqH,"66CXWjxzNUsdJxJ2JdwvnR,1uNFoZAHBGtllmzznpCI3s","Stuck with U (with Justin Bieber)","Stuck with U","Ariana Grande,Justin Bieber",2020-05-08,228482,82,spotify:user:nick170708%21,2020-12-31T12:51:52Z,"pop,canadian pop",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
5yY9lUy8nbvjM1Uyo1Uqoc,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4","Life Is Good (feat. Drake)","Life Is Good (feat. Drake)","Future,Drake",2020-01-10,237735,78,spotify:user:nick170708%21,2023-08-13T14:23:36Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap",0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,4
2kJwzbxV2ppxnQoYw4GLBZ,"66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m","If the World Was Ending (feat. Julia Michaels)","If the World Was Ending (feat. Julia Michaels)","JP Saxe,Julia Michaels",2019-10-17,208687,79,spotify:user:nick170708%21,2020-12-31T12:51:57Z,"alt z,canadian contemporary r&b,singer-songwriter pop,pop",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,4
47EiUVwUp4C9fGccaPuUCS,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","DÁKITI","DÁKITI","Bad Bunny,Jhayco",2020-10-30,205090,81,spotify:user:nick170708%21,2020-11-01T10:44:30Z,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
7ytR5pFWmSjzHJIeQkgog4,"4r63FhuTkUYltbVAg5TQnk,757aE44tKEUQEqRuT6GnEB","ROCKSTAR (feat. Roddy Ricch)","BLAME IT ON BABY","DaBaby,Roddy Ricch",2020-04-17,181733,79,spotify:user:nick170708%21,2020-05-07T16:16:11Z,"hip hop,north carolina hip hop,pop rap,rap,trap,melodic rap",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4
4xqrdfXkTW4T0RauPLv3WA,"4Uc8Dsxct0oMqx0P6i60ea","Heather","Kid Krow","Conan Gray",2020-03-20,198040,88,spotify:user:nick170708%21,2020-08-19T15:29:21Z,"bedroom pop,pop,pov: indie",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
3ZCTVFBt2Brf31RLEnCkWJ,"6qqNVTkY8uBg9cP3Jd7DAH","everything i wanted","everything i wanted","Billie Eilish",2019-11-13,245425,86,spotify:user:nick170708%21,2020-12-31T12:50:00Z,"art pop,pop",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
0v1x6rN6JHRapa03JElljE,"3Nrfpe0tUJi4K4DXYWgMUX","Dynamite","Dynamite","BTS",2020-08-21,199053,0,spotify:user:nick170708%21,2020-08-21T12:17:40Z,"k-pop,k-pop boy group,pop",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
3tjFYV6RSFtuktYl3ZtYcq,"6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS","Mood (feat. iann dior)","Mood (feat. iann dior)","24kGoldn,iann dior",2020-07-24,140525,14,spotify:user:nick170708%21,2020-12-31T12:49:55Z,"cali rap,pop rap,melodic rap",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4
0PvFJmanyNQMseIFrU708S,"0eDvMgVFoNV3TpwtrVCoTj,5f7VJjfbwm532GiveGC0ZK,4r63FhuTkUYltbVAg5TQnk","For The Night (feat. Lil Baby & DaBaby)","Shoot For The Stars Aim For The Moon","Pop Smoke,Lil Baby,DaBaby",2020-07-03,190476,80,spotify:user:nick170708%21,2020-07-04T12:44:40Z,"brooklyn drill,rap,atl hip hop,atl trap,trap,hip hop,north carolina hip hop,pop rap",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4
2Wo6QQD1KMDWeFkkjLqwx5,"0H39MdGGX6dbnnQPt6NQkZ,5rGrDvrLOV2VV8SCFVGWlj","Roses - Imanbek Remix","Roses (Imanbek Remix)","SAINt JHN,Imanbek",2019-09-13,176218,59,spotify:user:nick170708%21,2020-12-31T12:47:55Z,"melodic rap,slap house,electro house,pop dance",0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,4
1Cv1YLb4q0RzL6pybtaMLo,"4ETSs924pXMzjIeD6E9b4u","Sunday Best","Where the Light Is","Surfaces",2019-01-06,158571,75,spotify:user:nick170708%21,2020-12-31T12:50:18Z,"bedroom soul",0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,4
3jjujdWJ72nww5eGnfs2E7,"6KImCVD70vtIoJWnq6nGn3","Adore You","Fine Line","Harry Styles",2019-12-13,207133,85,spotify:user:nick170708%21,2020-12-31T12:49:44Z,"pop",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
2SAqBLGA283SUiwJ3xOUVI,"3TVXtAsR1Inumwj472S9r4,3hcs9uc56yIGFCSy9leWe7","Laugh Now Cry Later (feat. Lil Durk)","Laugh Now Cry Later (feat. Lil Durk)","Drake,Lil Durk",2020-08-14,261492,81,spotify:user:nick170708%21,2020-08-17T14:39:20Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,chicago drill,chicago rap,drill,trap",0.761,0.518,0,-8.871,1,0.134,0.244,0.0000347,0.107,0.522,133.976,4
2Z8yfpFX0ZMavHkcIeHiO1,"7n2wHs1TKAczGzO7Dd2rGr,1uNFoZAHBGtllmzznpCI3s","Monster (Shawn Mendes & Justin Bieber)","Monster","Shawn Mendes,Justin Bieber",2020-11-20,178994,72,spotify:user:nick170708%21,2020-11-23T21:47:05Z,"canadian pop,pop,viral pop",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,4
4umIPjkehX1r7uhmGvXiSV,"1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5","Intentions (feat. Quavo)","Changes","Justin Bieber,Quavo",2020-02-14,212866,77,spotify:user:nick170708%21,2020-03-29T16:39:09Z,"canadian pop,pop,atl hip hop,melodic rap,rap,trap",0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,4
6AGOKlMZWLCaEJGnaROtF9,"7MPGCB854Qo4alYMOPkBka","Put Your Records On","Put Your Records On","Ritt Momney",2020-04-24,210463,76,spotify:user:nick170708%21,2020-10-30T15:59:48Z,"bedroom pop",0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4
2DQNYMRjisN3KAPj1bEwOI,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade (feat. Gunna, Don Toliver & NAV)","B4 The Storm","Internet Money,Gunna,Don Toliver,NAV",2020-08-29,195428,51,spotify:user:nick170708%21,2020-09-18T10:26:56Z,"pop rap,atl hip hop,melodic rap,rap,trap,canadian hip hop,canadian trap",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
7FIWs0pqAYbP91WWM0vlTQ,"7dGJo4pcD2V6oG8kP0tJRR,4MCBfE4596Uoi2O4DtmEMz","Godzilla (feat. Juice WRLD)","Music To Be Murdered By","Eminem,Juice WRLD",2020-01-17,210800,84,spotify:user:nick170708%21,2020-12-31T12:50:24Z,"detroit hip hop,hip hop,rap,chicago rap,melodic rap",0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,4
3eekarcy7kvN4yt5ZFzltW,"0Y5tJX1MQlPlqiwlOH1tJY","HIGHEST IN THE ROOM","HIGHEST IN THE ROOM","Travis Scott",2019-10-04,175720,84,spotify:user:nick170708%21,2020-12-31T12:50:58Z,"hip hop,rap,slap house",0.598,0.427,7,-8.764,0,0.0317,0.0546,0.00000583,0.21,0.0605,76.469,4
7AzlLxHn24DxjgQX73F9fU,"4Gso3d4CscCijv0lmajZWs","No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,83,spotify:user:nick170708%21,2023-05-26T20:45:58Z,"pop rap,rap,trap",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
3GZoWLVbmxcBys6g0DLFLf,"0Cp8WN4V8Tu4QJQwCN5Md4,6sHCvZe1PHrOAuYlwTLNH4","Supalonely (feat. Gus Dapperton)","Hey u x","BENEE,Gus Dapperton",2020-11-13,223488,63,spotify:user:nick170708%21,2020-12-31T12:50:45Z,"alt z,nz pop,bedroom pop,indie poptimism,pov: indie",0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,4
4Lxseh0wN7N0ljiOh8KwbU,"4MCBfE4596Uoi2O4DtmEMz,64KEffDW9EtZ1y2vBYgq8T","Come & Go (with Marshmello)","Come & Go (with Marshmello)","Juice WRLD,Marshmello",2020-07-09,205484,59,spotify:user:nick170708%21,2020-07-12T14:56:27Z,"chicago rap,melodic rap,rap,brostep,edm,pop,progressive electro house",0.625,0.811,0,-5.183,1,0.0659,0.0173,0,0.16,0.532,144.994,4
0EhpEsp4L0oRGM0vmeaN5e,"1vyhD5VmyZ7KMfW5gqLgo5,6M2wZ9GZgrQXHCFfjv46we,4q3ewBCX7sLwd24euuV69X,0GM7qgcRCORpGnfcN2tCiB","UN DIA (ONE DAY) (Feat. Tainy)","UN DIA (ONE DAY) (Feat. Tainy)","J Balvin,Dua Lipa,Bad Bunny,Tainy",2020-07-24,232253,74,spotify:user:nick170708%21,2020-07-24T12:56:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,dance pop,pop,uk pop,pop reggaeton",0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,4
45bE4HXI0AwGZXfZtMp8JR,"45dkTj5sMRSjrmBSBeiHym","you broke me first","you broke me first","Tate McRae",2020-04-17,169265,86,spotify:user:nick170708%21,2020-09-11T09:46:53Z,"alt z,pop",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
1raaNykBg1bDnWENUiglUA,"6M2wZ9GZgrQXHCFfjv46we","Break My Heart","Break My Heart","Dua Lipa",2020-03-25,221820,67,spotify:user:nick170708%21,2020-06-18T10:37:18Z,"dance pop,pop,uk pop",0.73,0.729,4,-3.434,0,0.0886,0.167,0.00000139,0.349,0.467,113.012,4
2tnVG71enUj33Ic2nFN6kZ,"4ofCBoyEiGSePFAG500xev","Ride It","Ride It","Regard",2019-07-26,157605,82,spotify:user:nick170708%21,2020-12-31T12:51:11Z,"pop dance,pop edm,slap house,uk dance",0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,4
62aP9fBQKYKxi7PDXwcUAS,"1lmU3giNF3CSbkVSQmLpHQ,4ArPQ1Opcksbbf3CPwEjWE","ily (i love you baby) (feat. Emilee)","ily (i love you baby) (feat. Emilee)","Surf Mesa,Emilee",2019-11-26,176546,78,spotify:user:nick170708%21,2020-12-31T12:50:50Z,"pop edm,social media pop",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
7HMmFQsKsljwTw8bS7lu19,"0C8ZW7ezQVs4URX5aX7Kqx","Rare","Rare","Selena Gomez",2020-01-10,220589,64,spotify:user:nick170708%21,2020-03-29T16:40:50Z,"pop,post-teen pop",0.838,0.545,5,-6.713,1,0.0706,0.208,0.0000801,0.103,0.631,114.998,4
5u1n1kITHCxxp8twBcZxWy,"1uNFoZAHBGtllmzznpCI3s,1anyVhU62p31KFi8MEzkbf","Holy (feat. Chance The Rapper)","Holy","Justin Bieber,Chance the Rapper",2020-09-18,212093,73,spotify:user:nick170708%21,2020-09-18T10:26:42Z,"canadian pop,pop,chicago rap,conscious hip hop,hip hop,pop rap,rap",0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,4
1xQ6trAsedVPCdbtDAmk0c,"56mfhUDKa1vec6rSLZV5Eg,07YZf4WDAMNwqr4jfgOZ8y","Savage Love (Laxed - Siren Beat)","Savage Love (Laxed - Siren Beat)","Jawsh 685,Jason Derulo",2020-06-11,171374,77,spotify:user:nick170708%21,2020-12-31T12:49:39Z,"nz pop,dance pop,pop",0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,4
5JqZ3oqF00jkT81foAFvqg,"5YGY8feqx7naU7z4HrwZM6,6M2wZ9GZgrQXHCFfjv46we","Prisoner (feat. Dua Lipa)","Prisoner (feat. Dua Lipa)","Miley Cyrus,Dua Lipa",2020-11-20,169333,4,spotify:user:nick170708%21,2020-11-23T21:47:01Z,"pop,dance pop,uk pop",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,4
5v4GgrXPMghOnBBLmveLac,"181bsRPaVXVlUKXrxwZfHK,6vWDO969PvNqNYHIOW5v0m","Savage Remix (feat. Beyoncé)","Savage Remix (feat. Beyoncé)","Megan Thee Stallion,Beyoncé",2020-04-29,242000,67,spotify:user:nick170708%21,2020-05-01T12:00:42Z,"houston rap,pop,r&b,rap,trap queen",0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,4
2p8IUWQDrpjuFltbdgLOag,"1Xyo4u8uXC1ZmMpatF05PJ","After Hours","After Hours","The Weeknd",2020-03-20,361026,87,spotify:user:nick170708%21,2023-03-01T23:25:51Z,"canadian contemporary r&b,canadian pop,pop",0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,4
6EDO9iiTtwNv6waLwa1UUq,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4","POPSTAR (feat. Drake)","POPSTAR (feat. Drake)","DJ Khaled,Drake",2020-07-17,200221,74,spotify:user:nick170708%21,2020-07-23T18:25:52Z,"hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop",0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,4
3vAn0qZzdyuHamcrpkfiX3,"41MozSoPIsD1dJM0CLPjZF","How You Like That","How You Like That","BLACKPINK",2020-06-26,181263,0,spotify:user:nick170708%21,2020-06-26T10:29:18Z,"k-pop,k-pop girl group,pop",0.828,0.782,11,-4.014,1,0.0918,0.0694,0.0000341,0.0544,0.351,130.013,4
27ycaQnQAxaPiyeg3nr2aB,"5YGY8feqx7naU7z4HrwZM6","Midnight Sky","Midnight Sky","Miley Cyrus",2020-08-14,223279,5,spotify:user:nick170708%21,2020-08-17T14:39:30Z,"pop",0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110,4
41L3O37CECZt3N7ziG2z7l,"1uNFoZAHBGtllmzznpCI3s","Yummy","Yummy","Justin Bieber",2020-01-03,210426,68,spotify:user:nick170708%21,2020-06-05T12:51:09Z,"canadian pop,pop",0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,4
6WrI0LAC5M1Rw2MnX2ZvEg,"6M2wZ9GZgrQXHCFfjv46we","Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,79,spotify:user:nick170708%21,2021-05-05T15:41:07Z,"dance pop,pop,uk pop",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
21jGcNKet2qwijlDFuPiPb,"246dkjvS1zLTtiykXe5h60","Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,89,spotify:user:nick170708%21,2020-03-29T16:44:16Z,"dfw rap,melodic rap,pop,rap",0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
2gMXnyrvIjhVBUZwvLZDMP,"4GNC7GD6oZMSxPGyXy4MNB","Before You Go","Divinely Uninspired To A Hellish Extent (Extended Edition)","Lewis Capaldi",2019-11-22,215106,86,spotify:user:nick170708%21,2020-12-31T12:49:17Z,"pop,uk pop",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4
7lidXGPXPYLNThITAOTlkK,"26VFTg2z8YR0cCuwLzESi2","You should be sad","Manic","Halsey",2020-01-17,205473,74,spotify:user:nick170708%21,2020-03-29T16:40:09Z,"electropop,etherpop,indie poptimism,pop",0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,4
1rgnBhdG2JDFTbYkYRZAku,"2NjfBq1NflQcKSeiDooVjY","Dance Monkey","Dance Monkey","Tones And I",2019-05-10,209754,65,spotify:user:nick170708%21,2020-12-31T12:47:38Z,"australian pop",0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,4
54bFM56PmE4YLRnqpW6Tha,"6qqNVTkY8uBg9cP3Jd7DAH","Therefore I Am","Therefore I Am","Billie Eilish",2020-11-12,174321,75,spotify:user:nick170708%21,2020-11-23T21:47:30Z,"art pop,pop",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
2ajzBr7vwHTEBeqDzcsNRC,"4O15NlyKLIASxsJ0PrXPfz","That Way - Bonus Track","Eternal Atake","Lil Uzi Vert",2020-03-06,212354,61,spotify:user:nick170708%21,2020-03-29T16:42:25Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,4
6Im9k8u9iIzKMrmV7BWtlF,"66CXWjxzNUsdJxJ2JdwvnR","34+35","Positions","Ariana Grande",2020-10-30,173710,80,spotify:user:nick170708%21,2020-10-30T10:40:34Z,"pop",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4
463CkQjx2Zk1yXoBuierM9,"6M2wZ9GZgrQXHCFfjv46we,4r63FhuTkUYltbVAg5TQnk","Levitating (feat. DaBaby)","Levitating (feat. DaBaby)","Dua Lipa,DaBaby",2020-10-01,203064,75,spotify:user:nick170708%21,2020-10-09T09:50:14Z,"dance pop,pop,uk pop,hip hop,north carolina hip hop,pop rap,rap,trap",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
39Yp9wwQiSRIDOvrVg7mbk,"2PaZWGu5T5nHjY2xxAkFsT,0Y5tJX1MQlPlqiwlOH1tJY,0fA0VVWsXO9YnASrzqfmYu","THE SCOTTS","THE SCOTTS","THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,77,spotify:user:nick170708%21,2020-12-31T12:51:31Z,"viral rap,hip hop,rap,slap house,ohio hip hop,pop rap",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
2MbdDtCv5LUVjYy9RuGTgC,"2LIk90788K0zvyj2JJVwkJ,2jku7tDXc6XoB6MO2hFuqg,4r63FhuTkUYltbVAg5TQnk,55Aa2cqylxrFIXC767Z865","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]","Jack Harlow,Tory Lanez,DaBaby,Lil Wayne",2020-06-24,227478,74,spotify:user:nick170708%21,2020-07-01T14:52:48Z,"deep underground hip hop,kentucky hip hop,pop rap,rap,canadian hip hop,canadian trap,melodic rap,r&b,trap,hip hop,north carolina hip hop,new orleans rap",0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,4
3H7ihDc1dqLriiWXwsc2po,"0u6GtibW46tFX7koQ6uNJZ,5Wg2b4Mp42gicxEeDNawf7","Breaking Me","Breaking Me","Topic,A7S",2019-12-19,166793,78,spotify:user:nick170708%21,2020-12-31T12:49:50Z,"german dance,pop dance,pop edm,uk dance,scandipop",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,4
6cx06DFPPHchuUAcTxznu9,"6DgP9otnZw5z6daOntINxp,7uMh23xWiuR7zsNkuNcm2G","Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry,MNEK",2020-07-03,166028,80,spotify:user:nick170708%21,2020-08-20T20:26:32Z,"dance pop,pop dance,uk dance,house,uk contemporary r&b,uk pop",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
5rZlwNFl01HqLWBQGryKSm,"0eDvMgVFoNV3TpwtrVCoTj,6jGMq4yGs7aQzuGsMgVgZR","Mood Swings (feat. Lil Tjay)","Shoot For The Stars Aim For The Moon","Pop Smoke,Lil Tjay",2020-07-03,213333,80,spotify:user:nick170708%21,2020-09-03T16:53:21Z,"brooklyn drill,rap,melodic rap,nyc rap",0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,4
7szuecWAPwGoV1e5vGu8tl,"1Xyo4u8uXC1ZmMpatF05PJ","In Your Eyes","After Hours","The Weeknd",2020-03-20,237520,80,spotify:user:nick170708%21,2020-09-06T14:34:22Z,"canadian contemporary r&b,canadian pop,pop",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,4
70rFIfYN7lU6iTgUIVP42w,"6TIYQ3jFPwQSRmorSezPxX,2cFrymmkijnjDg9SS92EPM","my ex's best friend (with blackbear)","my ex's best friend (with blackbear)","Machine Gun Kelly,blackbear",2020-08-07,138970,3,spotify:user:nick170708%21,2020-09-13T21:24:26Z,"ohio hip hop,pop rap,pop",0.728,0.685,5,-5.096,0,0.0433,0.00391,0,0.152,0.33,124.934,4
