Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6I3mqTwhRpn34SLVafSH7G,"1uNFoZAHBGtllmzznpCI3s","Ghost","Justice","Justin Bieber",2021-03-19,153190,89,spotify:user:nick170708%21,2022-01-16T05:48:27Z,"canadian pop,pop",0.601,0.741,2,-5.569,1,0.0478,0.185,0.0000291,0.415,0.441,153.96,4
4fouWK6XVHhzl78KzQ1UjL,"2VSHKHBTiXWplO8lxcnUC9","abcdefu","abcdefu","GAYLE",2021-08-13,168601,82,spotify:user:nick170708%21,2022-01-16T05:44:35Z,"modern alternative pop",0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4
1qEmFfgcLObUfQm0j1W2CK,"6KImCVD70vtIoJWnq6nGn3","Late Night Talking","Harry's House","Harry Styles",2022-05-20,177954,86,spotify:user:nick170708%21,2022-05-20T03:30:43Z,"pop",0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,4
5CZ40GBx1sQ9agT82CLQCT,"1McMsnEElThX1knmY4oliG","traitor","SOUR","Olivia Rodrigo",2021-05-21,229226,88,spotify:user:nick170708%21,2023-06-29T12:39:02Z,"pop",0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
6Sq7ltF9Qa7SNFBsV5Cogx,"4q3ewBCX7sLwd24euuV69X,37230BxxYs9ksS7OkZw3IU","Me Porto Bonito","Un Verano Sin Ti","Bad Bunny,Chencho Corleone",2022-05-06,178567,90,spotify:user:nick170708%21,2022-06-19T18:50:09Z,"reggaeton,trap latino,urbano latino,reggaeton flow",0.911,0.712,1,-5.105,0,0.0817,0.0901,0.0000268,0.0933,0.425,92.005,4
4C6Uex2ILwJi9sZXRdmqXp,"0hCNtLu0JehylgoiP8L4Gh","Super Freaky Girl","Super Freaky Girl","Nicki Minaj",2022-08-12,170977,78,spotify:user:nick170708%21,2022-08-12T10:16:35Z,"hip pop,pop,queens hip hop,rap",0.95,0.891,2,-2.653,1,0.241,0.0645,0.0000177,0.309,0.912,133.01,4
1PckUlxKqWQs3RlWXVBLw3,"56oDRnqbIiwx4mymNEv7dS","About Damn Time","About Damn Time","Lizzo",2022-04-14,191822,78,spotify:user:nick170708%21,2022-05-05T02:49:52Z,"escape room,minnesota hip hop,pop,trap queen",0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,4
27NovPIUIRrOZoCHxABJwK,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ","INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",2021-07-23,212000,81,spotify:user:nick170708%21,2023-01-10T13:45:01Z,"lgbtq+ hip hop,deep underground hip hop,kentucky hip hop,pop rap,rap",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4
2tTmW7RDtMQtBk7m2rYeSw,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937,90,spotify:user:nick170708%21,2022-07-22T04:23:49Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
5ildQOEKmJuWGl2vRkFdYc,"7ltDVBr6mKbRvohxheJ9h1","DESPECHÁ","DESPECHÁ","ROSALÍA",2022-07-28,157017,81,spotify:user:nick170708%21,2022-07-29T18:18:01Z,"latin viral pop,pop,r&b en espanol",0.919,0.623,7,-6.521,1,0.0992,0.184,0.0000163,0.0609,0.775,130.037,4
7rglLriMNBPAyuJOMGwi39,"3PhoLpVuITZKcymswpck5b,6M2wZ9GZgrQXHCFfjv46we,6n28c9qs9hNGriNa72b26u","Cold Heart - PNAU Remix","The Lockdown Sessions","Elton John,Dua Lipa,PNAU",2021-10-22,202735,72,spotify:user:nick170708%21,2022-01-16T05:45:06Z,"glam rock,mellow gold,piano rock,rock,dance pop,pop,uk pop,alternative dance,aussietronica,australian dance,australian electropop",0.795,0.8,1,-6.32,1,0.0309,0.0354,0.0000725,0.0915,0.934,116.032,4
5IgjP7X4th6nMNDh4akUHb,"7bXgB6jMjp9ATFy66eO08Z","Under The Influence","Indigo (Extended)","Chris Brown",2019-10-04,184613,88,spotify:user:nick170708%21,2023-01-07T01:54:25Z,"pop rap,r&b,rap",0.733,0.69,9,-5.529,0,0.0427,0.0635,0.00000118,0.105,0.31,116.992,4
59CfNbkERJ3NoTXDvoURjj,"2W8yFh0Ga6Yf3jiayVxwkE","Boyfriend","Boyfriend","Dove Cameron",2022-02-11,153000,83,spotify:user:nick170708%21,2022-03-28T20:49:49Z,"pop",0.345,0.612,7,-6.543,0,0.0608,0.232,0,0.194,0.232,179.773,3
5jQI2r1RdgtuT8S3iG8zFC,"06HL4z0CvFAxyc27GXpf02","Lavender Haze","Midnights","Taylor Swift",2022-10-21,202395,86,spotify:user:nick170708%21,2022-11-28T15:06:30Z,"pop",0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,4
3IAfUEeaXRX9s9UdKOJrFI,"7FNnA9vBm6EKceENgCGRMb","Envolver","Envolver","Anitta",2021-11-11,193805,76,spotify:user:nick170708%21,2022-03-26T02:01:18Z,"funk pop,funk rj,pagode baiano,pop,pop nacional",0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4
0skYUMpS0AcbpjcGsAbRGj,"41MozSoPIsD1dJM0CLPjZF","Pink Venom","Pink Venom","BLACKPINK",2022-08-19,186964,72,spotify:user:nick170708%21,2022-08-19T09:48:38Z,"k-pop,k-pop girl group,pop",0.798,0.697,0,-7.139,1,0.0891,0.0202,0,0.259,0.745,90.031,4
0e8nrvls4Qqv5Rfa2UhqmO,"7jVv8c5Fj3E9VhNjxT4snq","THATS WHAT I WANT","MONTERO","Lil Nas X",2021-09-17,143901,83,spotify:user:nick170708%21,2022-01-19T00:40:12Z,"lgbtq+ hip hop",0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4
4h9wh7iOZ0GGn8QVp4RAOB,"5Pwc4xIPtQLFEnJriah9YJ","I Ain't Worried","I Ain’t Worried (Music From The Motion Picture Top Gun: Maverick)","OneRepublic",2022-05-13,148485,91,spotify:user:nick170708%21,2022-07-15T04:18:55Z,"piano rock,pop",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
0mBP9X2gPCuapvpZ7TGDk3,"6VuMaDnrHyPL1p4EHjYLi7,6HaGTQPmzraVmaVxvz6EUc,3Nrfpe0tUJi4K4DXYWgMUX","Left and Right (Feat. Jung Kook of BTS)","Left and Right (Feat. Jung Kook of BTS)","Charlie Puth,Jung Kook,BTS",2022-06-24,154486,79,spotify:user:nick170708%21,2022-06-25T14:41:13Z,"pop,viral pop,k-pop,k-pop boy group",0.881,0.592,2,-4.898,1,0.0324,0.619,0.0000132,0.0901,0.719,101.058,4
2DB4DdfCFMw1iaR6JaR03a,"4nDoRrQiYLoBzwC5BhVJzF,6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Familia","Camila Cabello,Ed Sheeran",2022-04-07,206070,77,spotify:user:nick170708%21,2022-04-13T20:40:45Z,"dance pop,pop,singer-songwriter pop,uk pop",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4
58HvfVOeJY7lUuCqF0m3ly,"67MNhiAICFY6Pwc2YxCO0K","MIDDLE OF THE NIGHT","MIDDLE OF THE NIGHT","Elley Duhé",2020-01-10,184447,86,spotify:user:nick170708%21,2022-05-05T02:50:08Z,"alt z",0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,3
38T0tPVZHcPZyhtOcCP7pF,"7jVv8c5Fj3E9VhNjxT4snq","STAR WALKIN' (League of Legends Worlds Anthem)","STAR WALKIN' (League of Legends Worlds Anthem)","Lil Nas X",2022-09-22,210575,80,spotify:user:nick170708%21,2022-09-27T01:14:24Z,"lgbtq+ hip hop",0.637,0.715,2,-4.971,0,0.0455,0.148,0,0.0892,0.308,141.872,4
76YSWx6L6FNsuaP6GWBb8P,"2feDdbD5araYcm6JhFHHw7,6sCbFbEjbYepqswM1vWjjs","All For Us","Imagination & the Misfit Kid","Labrinth,Zendaya",2019-11-21,191710,76,spotify:user:nick170708%21,2022-08-10T16:37:13Z,"indie poptimism,pop,post-teen pop",0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,4
0O6u0VJ46W86TxN9wgyqDj,"246dkjvS1zLTtiykXe5h60,5cj0lLjcoR7YOSnhnX0Po5","I Like You (A Happier Song) (with Doja Cat)","Twelve Carat Toothache","Post Malone,Doja Cat",2022-06-03,192840,87,spotify:user:nick170708%21,2022-06-03T17:10:00Z,"dfw rap,melodic rap,pop,rap,dance pop",0.733,0.67,5,-6.009,1,0.0751,0.121,0,0.121,0.472,100.964,4
50nfwKoDiSYg8zOCREWAm5,"6eUKZXaKkcviH0Ku9w2n3V","Shivers","=","Ed Sheeran",2021-10-29,207853,87,spotify:user:nick170708%21,2022-01-16T05:45:11Z,"pop,singer-songwriter pop,uk pop",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
3uUuGVFu1V7jTQL60S1r8z,"7f5Zgnp2spUuuzKplmRkt7,6ydoSd3N2mwgwBHtF6K7eX","Where Are You Now","Where Are You Now","Lost Frequencies,Calum Scott",2021-07-30,148197,86,spotify:user:nick170708%21,2023-08-21T00:40:14Z,"belgian edm,edm,pop dance,tropical house,pop",0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4
4ZtFanR9U6ndgddUvNcjcG,"1McMsnEElThX1knmY4oliG","good 4 u","SOUR","Olivia Rodrigo",2021-05-21,178146,87,spotify:user:nick170708%21,2022-04-13T20:41:47Z,"pop",0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4
1r9xUipOqoNwggBpENDsvJ,"53XhwfbYqKCa1cC15pYq2q,6U3ybJ9UHNKEdsH7ktGBZ7,57nPqD7z62gDdq37US9XJR,47mIJdHORyRerp4os813jD","Enemy (with JID) - from the series Arcane League of Legends","Enemy (with JID) [from the series Arcane League of Legends]","Imagine Dragons,JID,Arcane,League of Legends",2021-10-28,173381,81,spotify:user:nick170708%21,2022-01-16T05:45:31Z,"modern rock,pop,rock,hip hop,pop rap,rap,underground hip hop,speedrun,video game music",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,4
46IZ0fSY2mpAiktS3KOqds,"4dpARuHxo51G3z768sgnrY","Easy On Me","30","Adele",2021-11-19,224694,84,spotify:user:nick170708%21,2022-01-16T05:44:40Z,"british soul,pop,pop soul,uk pop",0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4
1nH2PkJL1XoUq8oE6tBZoU,"1Xyo4u8uXC1ZmMpatF05PJ","Sacrifice","Dawn FM","The Weeknd",2022-01-06,188918,77,spotify:user:nick170708%21,2022-01-16T05:44:18Z,"canadian contemporary r&b,canadian pop,pop",0.735,0.795,11,-6.523,0,0.113,0.0296,0.0000318,0.0678,0.905,122,4
35ovElsgyAtQwYPYnZJECg,"5pKCCKE2ajJHZ9KAiaK11H","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By)","Rihanna",2022-10-28,196519,77,spotify:user:nick170708%21,2022-10-28T09:42:07Z,"barbadian pop,pop,urban contemporary",0.247,0.299,9,-6.083,1,0.0315,0.899,0,0.131,0.172,177.115,4
52xJxFP6TqMuO4Yt0eOkMz,"29PgYEggDV3cDP9QYTogwv,36CUTsdtNgCwMq6zKD1l8I,72kqSqk124Vnl1wtT6q9Fh,2as15AH2BTrPk8v4gyElmr,18MFcGBHtyW0mU3ufcm0X1,5PYToRCsrnvikZg3yl2JMr,3xLU748QxpTmIVaiNXXg0P","We Don't Talk About Bruno","Encanto (Original Motion Picture Soundtrack)","Carolina Gaitán - La Gaita,Mauro Castillo,Adassa,Rhenzy Feliz,Diane Guerrero,Stephanie Beatriz,Encanto - Cast",2021-11-19,216120,78,spotify:user:nick170708%21,2022-01-16T05:45:39Z,"movie tunes,modern salsa,salsa colombiana,hollywood",0.577,0.45,0,-8.516,0,0.0834,0.357,0,0.111,0.83,205.863,4
2KukL7UlQ8TdvpaA7bY3ZJ,"6vWDO969PvNqNYHIOW5v0m","BREAK MY SOUL","BREAK MY SOUL","Beyoncé",2022-06-21,278281,71,spotify:user:nick170708%21,2022-06-21T14:53:10Z,"pop,r&b",0.687,0.887,1,-5.04,0,0.0826,0.0575,0.00000221,0.27,0.853,114.941,4
6Uj1ctrBOjOas8xZXGqKk4,"5cj0lLjcoR7YOSnhnX0Po5","Woman","Planet Her","Doja Cat",2021-06-25,172626,87,spotify:user:nick170708%21,2022-06-19T18:50:52Z,"dance pop,pop",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
7dSZ6zGTQx66c2GF91xCrb,"790FomKkXshlbRYZFtlgla","PROVENZA","PROVENZA","KAROL G",2022-04-22,210200,80,spotify:user:nick170708%21,2022-06-19T18:50:24Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4
2rurDawMfoKP4uHyb2kJBt,"0EmeFodog0BfCgMzAIvKQp,1mcTU81TzQhprhouKaTkpq","Te Felicito","Te Felicito","Shakira,Rauw Alejandro",2022-04-21,172235,82,spotify:user:nick170708%21,2022-06-19T18:50:21Z,"colombian pop,dance pop,latin pop,pop,puerto rican pop,reggaeton,trap latino,urbano latino",0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,4
6Xom58OOXk2SoU711L2IXO,"4q3ewBCX7sLwd24euuV69X","Moscow Mule","Un Verano Sin Ti","Bad Bunny",2022-05-06,245939,85,spotify:user:nick170708%21,2022-05-06T16:23:47Z,"reggaeton,trap latino,urbano latino",0.804,0.674,5,-5.453,0,0.0333,0.294,0.00000118,0.115,0.292,99.968,4
0ARKW62l9uWIDYMZTUmJHF,"41MozSoPIsD1dJM0CLPjZF","Shut Down","BORN PINK","BLACKPINK",2022-09-16,175889,74,spotify:user:nick170708%21,2022-09-16T05:05:39Z,"k-pop,k-pop girl group,pop",0.82,0.686,0,-5.102,1,0.038,0.00412,0,0.184,0.668,110.058,3
1ri9ZUkBJVFUdgwzCnfcYs,"4obzFoKoKRHIphyHzJ35G3,790FomKkXshlbRYZFtlgla","MAMIII","MAMIII","Becky G,KAROL G",2022-02-10,226088,77,spotify:user:nick170708%21,2022-03-28T20:49:31Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino,reggaeton colombiano",0.843,0.7,4,-3.563,0,0.0803,0.0934,0,0.14,0.899,93.991,4
7mFj0LlWtEJaEigguaWqYh,"181bsRPaVXVlUKXrxwZfHK,6M2wZ9GZgrQXHCFfjv46we","Sweetest Pie","Sweetest Pie","Megan Thee Stallion,Dua Lipa",2022-03-11,201334,74,spotify:user:nick170708%21,2022-03-28T20:50:35Z,"houston rap,pop,r&b,rap,trap queen,dance pop,uk pop",0.814,0.628,7,-7.178,1,0.221,0.167,0,0.101,0.677,123.977,4
1oFAF1hdPOickyHgbuRjyX,"1Xyo4u8uXC1ZmMpatF05PJ,66CXWjxzNUsdJxJ2JdwvnR","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","After Hours (Deluxe)","The Weeknd,Ariana Grande",2020-03-20,191013,83,spotify:user:nick170708%21,2022-03-28T21:02:01Z,"canadian contemporary r&b,canadian pop,pop",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,4
34ZAzO78a5DAVNrYIGWcPm,"7tYKF4w9nC0nq9CsPZTHyP","Shirt","Shirt","SZA",2022-10-28,181830,73,spotify:user:nick170708%21,2022-10-28T09:42:23Z,"pop,r&b,rap",0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,4
3F5CgOj3wFlRv51JsHbxhe,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake,21 Savage",2022-06-17,218364,90,spotify:user:nick170708%21,2022-07-04T13:53:21Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
5PjdY0CKGZdEuoNab3yDmX,"2tIP7SsRs7vjIcLrU85W8J,1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","F*CK LOVE 3: OVER YOU","The Kid LAROI,Justin Bieber",2021-07-23,141805,29,spotify:user:nick170708%21,2022-01-16T05:44:44Z,"australian hip hop,canadian pop,pop",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
3Kkjo3cT83cw09VJyrLNwX,"4dpARuHxo51G3z768sgnrY","Oh My God","30","Adele",2021-11-19,225148,81,spotify:user:nick170708%21,2022-01-16T05:48:24Z,"british soul,pop,pop soul,uk pop",0.534,0.725,1,-3.906,1,0.046,0.091,0,0.0264,0.55,88.098,4
2SLwbpExuoBDZBpjfefCtV,"1Xyo4u8uXC1ZmMpatF05PJ","Out of Time","Dawn FM","The Weeknd",2022-01-06,214193,81,spotify:user:nick170708%21,2022-01-16T05:46:03Z,"canadian contemporary r&b,canadian pop,pop",0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,4
6N1K5OVVCopBjGViHs2IvP,"6eUKZXaKkcviH0Ku9w2n3V,06HL4z0CvFAxyc27GXpf02","The Joker And The Queen (feat. Taylor Swift)","The Joker And The Queen (feat. Taylor Swift)","Ed Sheeran,Taylor Swift",2022-02-11,185422,71,spotify:user:nick170708%21,2022-03-28T20:51:33Z,"pop,singer-songwriter pop,uk pop",0.528,0.309,0,-7.398,1,0.0329,0.924,0.0000021,0.282,0.307,133.83,4
6LtHYDgYHRCHoKK3snfr2w,"2feDdbD5araYcm6JhFHHw7,6sCbFbEjbYepqswM1vWjjs","I’m Tired (with Zendaya) - Bonus Track","I’m Tired (with Zendaya) - Bonus Track","Labrinth,Zendaya",2022-02-28,187943,67,spotify:user:nick170708%21,2022-03-28T20:50:22Z,"indie poptimism,pop,post-teen pop",0.375,0.133,0,-10.624,0,0.0352,0.651,0,0.0695,0.192,131.721,4
0U1W2LZVUX7qTm7dDpqxh6,"7n2wHs1TKAczGzO7Dd2rGr","When You're Gone","When You're Gone","Shawn Mendes",2022-03-31,172266,78,spotify:user:nick170708%21,2022-04-13T20:38:32Z,"canadian pop,pop,viral pop",0.603,0.691,5,-5.805,1,0.0372,0.0248,0,0.583,0.577,147.148,4
0sTlGEld0h8kIPZaKDYUf4,"1QfpRUtH14JLoY6F6AYmwt","Notion","Notion","The Rare Occasions",2021-12-02,195120,84,spotify:user:nick170708%21,2023-05-08T01:36:38Z,"la indie",0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4
1BSMpVGWs3v5BZKnAQziAc,"6VuMaDnrHyPL1p4EHjYLi7","Light Switch","Light Switch","Charlie Puth",2022-01-20,185680,8,spotify:user:nick170708%21,2022-01-23T15:43:28Z,"pop,viral pop",0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
00Blm7zeNqgYLPtW6zg8cj,"246dkjvS1zLTtiykXe5h60,1Xyo4u8uXC1ZmMpatF05PJ","One Right Now (with The Weeknd)","One Right Now","Post Malone,The Weeknd",2021-11-05,193506,77,spotify:user:nick170708%21,2022-03-28T21:02:18Z,"dfw rap,melodic rap,pop,rap,canadian contemporary r&b,canadian pop",0.687,0.781,1,-4.806,1,0.053,0.0361,0,0.0755,0.688,97.014,4
1vbn9fEyw1IYhqgZJdu9ZB,"3TVXtAsR1Inumwj472S9r4","Falling Back","Honestly, Nevermind","Drake",2022-06-17,266178,64,spotify:user:nick170708%21,2022-06-17T04:12:01Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,4
2FeBslNBMdR9V58uv6hd2t,"2YZyLoL8N0Wb9xBt1NhZWg","N95","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,195950,9,spotify:user:nick170708%21,2022-05-15T16:16:02Z,"conscious hip hop,hip hop,rap,west coast rap",0.79,0.67,1,-5.527,1,0.105,0.377,0.00000232,0.119,0.408,139.956,4
62Yo3FDddWY8ydu6PW2wyz,"2LIk90788K0zvyj2JJVwkJ","Nail Tech","Nail Tech","Jack Harlow",2022-02-18,206385,69,spotify:user:nick170708%21,2022-03-28T20:50:27Z,"deep underground hip hop,kentucky hip hop,pop rap,rap",0.677,0.557,1,-8.409,1,0.0694,0.00508,0.00000836,0.0984,0.1,150.127,4
59nOXPmaKlBfGMDeOVGrIK,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4,687cZJR45JO7jhk1LHIbgq","WAIT FOR U (feat. Drake & Tems)","I NEVER LIKED YOU","Future,Drake,Tems",2022-04-29,189893,86,spotify:user:nick170708%21,2022-05-05T02:49:47Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap,afro r&b,alte,nigerian pop",0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,4
2KdKh9vHbKW0tZLqtpxxI0,"1uNFoZAHBGtllmzznpCI3s,4Gso3d4CscCijv0lmajZWs","Honest (feat. Don Toliver)","Honest","Justin Bieber,Don Toliver",2022-04-29,193322,68,spotify:user:nick170708%21,2022-05-05T02:49:59Z,"canadian pop,pop,pop rap,rap,trap",0.81,0.655,8,-6.779,0,0.0698,0.127,0.0000816,0.105,0.809,150.002,4
1SOClUWhOi8vHZYMz3GluK,"6QrQ7OrISRYIfS5mtacaw2","Infinity","Feel Something","Jaymes Young",2017-06-23,237720,83,spotify:user:nick170708%21,2022-01-16T05:45:59Z,"indie poptimism",0.671,0.673,11,-6.941,0,0.0444,0.148,0.0000529,0.304,0.494,121.963,4
5S9Zs5g9lTWnLIboN1pdlU,"79AyR6ATpj2LTPxfb6FX50","Fingers Crossed","Fingers Crossed","Lauren Spencer Smith",2022-01-05,175344,1,spotify:user:nick170708%21,2022-01-16T05:45:35Z,"alt z,gen z singer-songwriter",0.603,0.473,5,-7.23,1,0.0511,0.616,0,0.31,0.446,109.494,4
3GYlZ7tbxLOxe6ewMNVTkw,"6qqNVTkY8uBg9cP3Jd7DAH","TV","Guitar Songs","Billie Eilish",2022-07-21,281380,87,spotify:user:nick170708%21,2022-07-22T04:23:45Z,"art pop,pop",0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4
0IuVhCflrQPMGRrOyoY5RW,"45dkTj5sMRSjrmBSBeiHym","she's all i wanna be","she's all i wanna be","Tate McRae",2022-02-04,206772,73,spotify:user:nick170708%21,2022-03-28T21:02:04Z,"alt z,pop",0.614,0.644,2,-5.372,0,0.0426,0.0134,0.00000707,0.117,0.651,160.036,4
