Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2P91MQbaiQOfbiz9VqhqKQ,"5JZ7CnR6gTvEMKX4g70Amv","I Like Me Better","I met you when I was 18. (the playlist)","Lauv",2018-05-31,197436,12,spotify:user:,2018-12-24T12:02:48Z,"pop",0.752,0.505,9,-7.621,1,0.253,0.535,0.00000255,0.104,0.419,91.97,4
4V6MRo0CEAC9MwAm7dkPuL,"4nDoRrQiYLoBzwC5BhVJzF","Real Friends","Real Friends","Camila Cabello",2017-12-06,213932,52,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop",0.74,0.303,3,-8.612,1,0.117,0.835,0,0.0782,0.819,91.958,4
7FyhrRNRJOZSM8IeuAx7su,"2wY79sveU1sp5g7SokKOiI","Burning","The Thrill Of It All (Special Edition)","Sam Smith",2017-11-03,203289,0,spotify:user:,2018-12-24T12:02:48Z,"pop,uk pop",0.631,0.224,6,-9.383,1,0.0417,0.885,0,0.282,0.365,86.936,4
2lCTPCXCGByWqVIqnukCmj,"6wwj6pIJdMJJyDQsQVtPzR","Fresh Eyes","Under the Covers","Jess and Gabriel",2017-02-15,206213,34,spotify:user:,2018-12-24T12:02:48Z,"social media pop",0.401,0.272,0,-12.56,1,0.0449,0.783,0,0.108,0.407,207.686,4
1rqqCSm0Qe4I9rUvWncaom,"20JZFwl6HVl6yg8a4H3ZqK","High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,83,spotify:user:,2018-12-24T12:02:48Z,"modern rock,pop",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
4hTpxQ2ddv12Owtz2GnOAz,"7n2wHs1TKAczGzO7Dd2rGr","Act Like You Love Me","Handwritten (Revisited)","Shawn Mendes",2015-11-20,205306,50,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop",0.434,0.398,8,-7.789,1,0.0508,0.691,0,0.0991,0.299,167.657,4
6FRLCMO5TUHTexlWo8ym1W,"04gDigrS5kc9YWfZHwBETP,4kYSro6naA4h99UJvo89HB","Girls Like You (feat. Cardi B) - Cardi B Version","Girls Like You (feat. Cardi B)","Maroon 5,Cardi B",2018-05-30,235545,68,spotify:user:,2018-12-24T12:02:48Z,"pop,rap",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4
33KJ2xFYONOlIYDBg6wPx8,"28y6CyJNkGNjJQKrlx4AmN","Personal","Talk To Ya - EP","HRVY",2017-11-30,198040,68,spotify:user:,2018-12-24T12:02:48Z,"pop",0.755,0.536,8,-5.605,1,0.12,0.114,0,0.0282,0.882,138.969,4
1OG4nxGMy72EklX2DwcN3Z,"5pUo3fmmHT8bhCyHE52hA6","Bedroom Floor","Bedroom Floor","Liam Payne",2017-10-20,188346,45,spotify:user:,2018-12-24T12:02:48Z,"pop",0.597,0.68,1,-7.104,1,0.0769,0.322,0.000143,0.111,0.195,119.946,4
76cy1WJvNGJTj78UqeA5zr,"6M2wZ9GZgrQXHCFfjv46we","IDGAF","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,217946,82,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop,uk pop",0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,4
3NLnwwAQbbFKcEcV8hDItk,"4AK6F7OLvEQ5QYCBNiQWHq","Perfect","Made In The A.M. (Deluxe Edition)","One Direction",2015-11-13,230333,81,spotify:user:,2018-12-24T12:02:48Z,"boy band,pop,post-teen pop,talent show",0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,4
5kApwSRDqF5CKclVLw1FBM,"2kRfqPViCqYdSGhYSM9R0Q","Dead","Dead","Madison Beer",2017-05-19,194826,0,spotify:user:,2018-12-24T12:02:48Z,"pop",0.583,0.7,2,-4.969,0,0.211,0.4,0,0.183,0.553,103.072,4
2dLLR6qlu5UJ5gk0dKz0h3,"163tK9Wjr9P9DmM0AVK7lm","Royals","Pure Heroine","Lorde",2013-09-27,190185,84,spotify:user:,2018-12-24T12:02:48Z,"art pop,metropopolis,nz pop,pop",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,4
1wMALZpuqAy7amQsFBWQ8m,"4dpARuHxo51G3z768sgnrY","All I Ask","25","Adele",2016-06-24,271800,1,spotify:user:,2018-12-24T12:02:48Z,"british soul,pop,pop soul,uk pop",0.587,0.283,4,-5.473,1,0.0279,0.882,0,0.149,0.343,141.961,4
0afhq8XCExXpqazXczTSve,"6eUKZXaKkcviH0Ku9w2n3V","Galway Girl","÷ (Deluxe)","Ed Sheeran",2017-03-03,170826,81,spotify:user:,2018-12-24T12:02:48Z,"pop,singer-songwriter pop,uk pop",0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,4
10M2Ex445zw585Ducldzkw,"0fiWOxhsBsQQvFDtxUQWo0","In Case You Didn't Know","Brett Young","Brett Young",2017-02-10,224853,76,spotify:user:,2018-12-24T12:02:48Z,"contemporary country,country,country road,modern country rock",0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,4
0Dq49j3dELbttQVUJbtn0c,"7n2wHs1TKAczGzO7Dd2rGr","Nervous","Shawn Mendes","Shawn Mendes",2018-05-25,164146,0,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop",0.841,0.622,0,-6.763,1,0.0756,0.041,0,0.126,0.738,121.988,4
5Z3GHaZ6ec9bsiI5BenrbY,"6LuN9FCkKOj5PcnpouEgny","Young Dumb & Broke","American Teen","Khalid",2017-04-27,202546,82,spotify:user:,2018-12-24T12:02:48Z,"pop,pop r&b",0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,4
7iDa6hUg2VgEL1o1HjmfBn,"64M6ah0SkkRsnPGtGiRAbb,3b8QkneNDz4JHKKKlLgYZg","Meant to Be (feat. Florida Georgia Line)","All Your Fault: Pt. 2","Bebe Rexha,Florida Georgia Line",2017-08-11,163870,76,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop,contemporary country,country,country pop,country road,modern country rock",0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,4
14JzyD6FlBD5z0wV5P07YI,"6qqNVTkY8uBg9cP3Jd7DAH","when the party's over","when the party's over","Billie Eilish",2018-10-17,199931,0,spotify:user:,2018-12-24T12:02:48Z,"art pop,pop",0.498,0.104,1,-14.08,0,0.0621,0.979,0.0000786,0.0895,0.205,124.001,3
1rfofaqEpACxVEHIZBJe6W,"4nDoRrQiYLoBzwC5BhVJzF,50co4Is1HCEo8bhOyUWKpn","Havana (feat. Young Thug)","Camila","Camila Cabello,Young Thug",2018-01-12,217306,82,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.765,0.523,2,-4.333,1,0.03,0.184,0.0000356,0.132,0.394,104.988,4
1BECwm5qkaBwlbfo4kpYx8,"20JZFwl6HVl6yg8a4H3ZqK","Death of a Bachelor","Death of a Bachelor","Panic! At The Disco",2016-01-15,203506,70,spotify:user:,2018-12-24T12:02:48Z,"modern rock,pop",0.462,0.538,0,-5.527,1,0.059,0.0137,0,0.429,0.405,139.256,4
0AkQbXGN4KG34TS7xLrM68,"4AK6F7OLvEQ5QYCBNiQWHq","Kiss You","Take Me Home: Yearbook Edition","One Direction",2012-11-09,182960,0,spotify:user:,2018-12-24T12:02:48Z,"boy band,pop,post-teen pop,talent show",0.63,0.934,4,-2.559,1,0.0589,0.0186,0,0.324,0.905,89.992,4
630sXRhIcfwr2e4RdNtjKN,"6U1dBXJhC8gXFjamvFTmHg,6sCbFbEjbYepqswM1vWjjs","Rewrite The Stars","Rewrite The Stars","Zac Efron,Zendaya",2017-11-17,217440,77,spotify:user:,2018-12-24T12:02:48Z,"hollywood,movie tunes,post-teen pop,pop",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
08AVKNJ46gnUvr5wVCTrG5,"3iri9nBFs9e4wN7PLIetAw,3FfbgiZhcCkoiI7IzOwXlI","dear insecurity (feat. ben abraham)","dear insecurity (feat. ben abraham)","gnash,Ben Abraham",2018-08-10,218929,0,spotify:user:,2018-12-24T12:02:48Z,"alt z,pop,indie anthem-folk",0.688,0.348,5,-8.227,1,0.149,0.519,0,0.341,0.58,84.909,4
2ekn2ttSfGqwhhate0LSR0,"6M2wZ9GZgrQXHCFfjv46we","New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,209320,83,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
4VuS959DSpr82t3qBqCrWG,"6eUKZXaKkcviH0Ku9w2n3V","Supermarket Flowers","÷ (Deluxe)","Ed Sheeran",2017-03-03,221106,77,spotify:user:,2018-12-24T12:02:48Z,"pop,singer-songwriter pop,uk pop",0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,4
2ePgwid1o7NKDpUmNGC69b,"7n2wHs1TKAczGzO7Dd2rGr","Running Low","Handwritten (Revisited)","Shawn Mendes",2015-11-20,274586,58,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop",0.599,0.297,0,-9.188,1,0.0301,0.709,0.00000313,0.108,0.141,122.314,4
5Ohxk2dO5COHF1krpoPigN,"6KImCVD70vtIoJWnq6nGn3","Sign of the Times","Harry Styles","Harry Styles",2017-05-12,340706,85,spotify:user:,2018-12-24T12:02:48Z,"pop",0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,4
77dwRzKegOkVtlHajKnDCb,"4Rxn7Im3LGfyRkY2FlHhWi","Find You","Find You","Nick Jonas",2017-09-14,197893,57,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop",0.644,0.743,6,-4.076,0,0.0331,0.00114,0,0.0831,0.274,125.913,4
4kbj5MwxO1bq9wjT5g9HaA,"6DIS6PRrLS3wbnZsf7vYic","Shut Up and Dance","TALKING IS HARD","WALK THE MOON",2014-12-02,199080,86,spotify:user:,2018-12-24T12:02:48Z,"dance rock,modern alternative rock,modern rock,neo mellow,pop rock",0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4
7sTtHHrD0zDpmzQzH3zegz,"4nDoRrQiYLoBzwC5BhVJzF","Consequences","Camila","Camila Cabello",2018-01-12,178466,66,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop",0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,5
0tBbt8CrmxbjRP0pueQkyU,"0C8ZW7ezQVs4URX5aX7Kqx,64KEffDW9EtZ1y2vBYgq8T","Wolves","Wolves","Selena Gomez,Marshmello",2017-10-25,197993,80,spotify:user:,2018-12-24T12:02:48Z,"pop,post-teen pop,brostep,edm,progressive electro house",0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,4
6ATgDc6e4sPn84hvJsAmPt,"1QRj3hoop9Mv5VvHQkwPEp","hate u love u","hate u love u","Olivia O'Brien",2016-12-09,175466,73,spotify:user:,2018-12-24T12:02:48Z,"alt z,pop",0.407,0.416,6,-8.915,0,0.174,0.656,0,0.0981,0.246,176.947,4
2lBqyCeue1bCd6HCZtKXHu,"6T5tfhQCknKG4UnH90qGnz","Truthfully","DNCE","DNCE",2016-11-18,182653,62,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop",0.723,0.643,8,-6.861,1,0.0351,0.32,0,0.332,0.548,102.015,4
5IVYflY6xdpGMPt5Lf8AR5,"6wwj6pIJdMJJyDQsQVtPzR","September Song","Under the Covers, Vol. 2","Jess and Gabriel",2017-08-10,213851,24,spotify:user:,2018-12-24T12:02:48Z,"social media pop",0.669,0.377,3,-10.533,1,0.0312,0.115,0,0.0546,0.396,95.072,4
3CKCZ9pfwAfoMZlMncA1Nc,"4dpARuHxo51G3z768sgnrY","Set Fire to the Rain","21","Adele",2011-01-19,241693,1,spotify:user:,2018-12-24T12:02:48Z,"british soul,pop,pop soul,uk pop",0.61,0.683,2,-3.879,0,0.0253,0.00382,0.00000179,0.125,0.466,108.003,4
32DGGj6KlNuBr6WaqRxpxi,"6VuMaDnrHyPL1p4EHjYLi7","How Long","How Long","Charlie Puth",2017-10-05,198237,0,spotify:user:,2018-12-24T12:02:48Z,"pop,viral pop",0.849,0.581,1,-5.243,0,0.0767,0.189,0.00000361,0.0805,0.779,110.008,4
17FyWGvqby379Q92sn23jW,"7n2wHs1TKAczGzO7Dd2rGr","Queen","Shawn Mendes","Shawn Mendes",2018-05-25,204693,0,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop",0.877,0.688,1,-7.254,1,0.11,0.193,0,0.0872,0.921,131.022,4
3VlbOrM6nYPprVvzBZllE5,"2wY79sveU1sp5g7SokKOiI","Too Good At Goodbyes","The Thrill Of It All (Special Edition)","Sam Smith",2017-11-03,201000,6,spotify:user:,2018-12-24T12:02:48Z,"pop,uk pop",0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,4
5OCJzvD7sykQEKHH7qAC3C,"66CXWjxzNUsdJxJ2JdwvnR","God is a woman","Sweetener","Ariana Grande",2018-08-17,197546,79,spotify:user:,2018-12-24T12:02:48Z,"pop",0.602,0.658,1,-5.934,1,0.0558,0.0233,0.00006,0.237,0.268,145.031,4
5kRPPEWFJIMox5qIkQkiz5,"6KImCVD70vtIoJWnq6nGn3","Sweet Creature","Harry Styles","Harry Styles",2017-05-12,224866,77,spotify:user:,2018-12-24T12:02:48Z,"pop",0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,4
2hl6q70unbviGo3g1R7uFx,"4V8Sr092TqfHkfAA5fXXqG,6S2OmqARrzebs0tKUEyXyp","Échame La Culpa","Échame La Culpa","Luis Fonsi,Demi Lovato",2017-11-17,173720,63,spotify:user:,2018-12-24T12:02:48Z,"latin pop,puerto rican pop,pop,post-teen pop",0.733,0.892,0,-3.641,1,0.0417,0.0376,0,0.137,0.675,95.989,4
1P17dC1amhFzptugyAO7Il,"06HL4z0CvFAxyc27GXpf02","Look What You Made Me Do","reputation","Taylor Swift",2017-11-10,211853,87,spotify:user:,2018-12-24T12:02:48Z,"pop",0.766,0.709,9,-6.471,0,0.123,0.204,0.0000141,0.126,0.506,128.07,4
4xBjsLUSjcx2h7PcRikpQp,"4nDoRrQiYLoBzwC5BhVJzF,0VRj0yCOv2FXJNP47XQnx5","OMG (feat. Quavo)","OMG (feat. Quavo)","Camila Cabello,Quavo",2017-08-03,228893,61,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop,atl hip hop,melodic rap,rap,trap",0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953,4
1j4kHkkpqZRBwE0A4CN4Yv,"5ZsFI1h6hIdQRw2ti0hz81,5WUlDfRSoLAfcVSX1WnrxN","Dusk Till Dawn (feat. Sia) - Radio Edit","Dusk Till Dawn (feat. Sia) [Radio Edit]","ZAYN,Sia",2017-09-07,239000,77,spotify:user:,2018-12-24T12:02:48Z,"pop,uk pop,australian dance,australian pop",0.259,0.437,11,-6.589,0,0.0386,0.102,0.00000132,0.106,0.0951,180.042,4
2Hq4DyvVuAGNvlLcxhETYb,"2NhdGz9EDv2FeUw6udu2g1","Could This Be Love","Word Of Mouth (Deluxe)","The Wanted",2013-01-01,187360,33,spotify:user:,2018-12-24T12:02:48Z,"boy band,dance pop,pop,post-teen pop",0.332,0.777,4,-4.493,1,0.0534,0.155,0,0.179,0.294,98.761,4
0qrYEShkVZeSaBPgmx3mfR,"5Rl15oVamLq7FbSb0NNBNy","Why Won’t You Love Me","Youngblood (Deluxe)","5 Seconds of Summer",2018-06-15,200605,60,spotify:user:,2018-12-24T12:02:48Z,"boy band,pop",0.613,0.78,5,-3.771,1,0.0344,0.000455,0,0.124,0.333,135.122,4
0AAAns3nqYVd9zKCipsSR2,"1ovPxptMcDubQ0CgYsS5hm","Pídeme","Pídeme","Grupo Legitimo",2017-02-27,207679,0,spotify:user:,2018-12-24T12:02:48Z,"corrido,musica mexicana,musica potosina,norteno,norteno-sax,sierreno",0.823,0.728,8,-4.254,1,0.0359,0.283,0.0000392,0.177,0.888,107.652,4
732iQF09gPlc32IlBGoXvv,"7n2wHs1TKAczGzO7Dd2rGr,6LuN9FCkKOj5PcnpouEgny","Youth (feat. Khalid) - Acoustic","Youth (feat. Khalid) [Acoustic]","Shawn Mendes,Khalid",2018-05-24,189946,38,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop,pop r&b",0.509,0.484,6,-7.488,0,0.0712,0.838,0,0.131,0.451,100.593,4
3a6TQVSXm6zCQzNhTVO2Mo,"5kuxm06ltfO1Rj9j5UQewf","El Camaleón","Camaleón","Los Tigrillos",2005-01-01,186546,54,spotify:user:,2018-12-24T12:02:48Z,"banda,cumbia sonorense,musica costena,musica mexicana,norteno,tejano",0.84,0.825,2,-3.381,1,0.0527,0.378,0.000899,0.0268,0.923,136.842,4
5t07Vom2r7q7vGrDUJqcrq,"4aN7T7NNFFMRJgVbRPne8q","Six Feet Under","Six Feet Under","Bohnes",2017-09-22,232085,0,spotify:user:,2018-12-24T12:02:48Z,"dark r&b,rebel blues",0.623,0.738,9,-3.596,0,0.0764,0.0817,0,0.199,0.646,112.912,4
670JMOVjSVp5qaW4K37wMM,"1INuLZXjjVbcJRyWvD1iSq","Hurt People","GONE","Jack & Jack",2017-05-26,190840,38,spotify:user:,2018-12-24T12:02:48Z,"pop,teen pop",0.484,0.694,7,-7.052,0,0.1,0.0497,0,0.198,0.0985,79.903,4
3hYvGiw2Q8QE2YWdIJLBz0,"6S2OmqARrzebs0tKUEyXyp","Tell Me You Love Me","Tell Me You Love Me","Demi Lovato",2017-09-29,236986,0,spotify:user:,2018-12-24T12:02:48Z,"pop,post-teen pop",0.536,0.582,3,-5.452,0,0.0433,0.0241,0,0.181,0.253,82.142,4
3Vk1QRqmEhDNsyOpgUXM4m,"58MLl9nC29IXbE4nEtuoP2","Say My Name","As Seen On TV","Alex & Sierra",2016-09-30,209513,0,spotify:user:,2018-12-24T12:02:48Z,"pop,post-teen pop",0.76,0.471,8,-6.466,1,0.0416,0.262,0,0.0631,0.628,130.085,4
4vmuliFYATMupJZ0mJInuS,"7dQoFvAqR6Zd414icQaatx","Que Tontos, Que Locos Somos Tu y Yo","Areré: Los Éxitos de la Música Bachata Latina","Combo Latin",2013-10-20,248360,48,spotify:user:,2018-12-24T12:02:48Z,"",0.881,0.664,1,-4.773,0,0.0301,0.695,0,0.142,0.766,129.921,4
71cPHAS8YITrKPIwNrLGfm,"7jZMxhsB8djyIbYmoiJSTs","I Choose You - Acoustic","I Choose You (Acoustic)","Kiana Ledé",2017-07-14,153840,52,spotify:user:,2018-12-24T12:02:48Z,"pop r&b,r&b",0.752,0.444,2,-7.829,1,0.052,0.792,0,0.156,0.499,108.016,4
0bOH2yZkaVSg2OdegIlp2J,"7LImGq5KnzQobZciDJpeJb","Sleep Talking","Sleep Talking","Charlotte Lawrence",2017-10-20,224223,0,spotify:user:,2018-12-24T12:02:48Z,"alt z",0.661,0.762,5,-4.307,1,0.0402,0.452,0,0.162,0.583,101.99,4
0VhgEqMTNZwYL1ARDLLNCX,"4IWBUUAFIplrNtaOHcJPRM","Can I Be Him","Back from the Edge","James Arthur",2016-10-28,246880,81,spotify:user:,2018-12-24T12:02:48Z,"pop,talent show,uk pop",0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,4
5iCNGpefoPQacY2ktlUtEG,"2kRfqPViCqYdSGhYSM9R0Q","Say It to My Face","Say It to My Face","Madison Beer",2017-11-03,189694,0,spotify:user:,2018-12-24T12:02:48Z,"pop",0.753,0.566,11,-4.763,0,0.435,0.169,0,0.276,0.591,113.884,4
